account_id,product_family,competitor,intensity
A01621,Analytics & Data,Competitor D,70
A01622,Infrastructure,Competitor D,70
A01622,Security,Competitor A,39
A01623,AI & ML,Competitor D,93
A01624,Database,Competitor D,43
A01624,AI & ML,Competitor B,88
A01625,Infrastructure,Competitor D,100
A01625,Database,Competitor D,36
A01626,Integration,Competitor A,26
A01627,Analytics & Data,Competitor C,46
A01627,Security,Competitor B,65
A01627,Integration,Competitor B,35
A01629,Database,Competitor A,76
A01629,Analytics & Data,Competitor C,20
A01629,Security,Competitor B,32
A01629,Applications,Competitor C,25
A01630,Security,Competitor A,13
A01631,Database,Competitor D,28
A01631,Security,Competitor B,7
A01631,Integration,Competitor D,3
A01632,Infrastructure,Competitor A,35
A01632,Analytics & Data,Competitor C,91
A01632,Security,Competitor B,25
A01633,Database,Competitor D,95
A01633,Analytics & Data,Competitor C,80
A01633,AI & ML,Competitor D,35
A01634,Database,Competitor D,25
A01634,Security,Competitor B,5
A01634,Integration,Competitor C,89
A01635,Infrastructure,Competitor B,67
A01635,Database,Competitor A,59
A01635,Analytics & Data,Competitor D,58
A01635,Applications,Competitor B,29
A01635,Integration,Competitor B,41
A01636,Database,Competitor B,38
A01637,Infrastructure,Competitor C,16
A01637,Database,Competitor D,18
A01637,Analytics & Data,Competitor D,30
A01638,Database,Competitor D,21
A01638,Analytics & Data,Competitor A,68
A01638,Security,Competitor D,19
A01638,Integration,Competitor D,16
A01639,AI & ML,Competitor A,49
A01640,Infrastructure,Competitor C,29
A01640,Analytics & Data,Competitor A,32
A01641,AI & ML,Competitor C,96
A01642,Security,Competitor C,97
A01643,Database,Competitor C,93
A01643,Analytics & Data,Competitor D,51
A01644,Infrastructure,Competitor A,36
A01644,Integration,Competitor D,46
A01645,Analytics & Data,Competitor C,75
A01645,Integration,Competitor B,37
A01646,Database,Competitor C,11
A01646,Integration,Competitor A,62
A01647,Security,Competitor B,69
A01647,Integration,Competitor C,30
A01648,Infrastructure,Competitor C,38
A01648,Analytics & Data,Competitor C,75
A01648,Integration,Competitor B,57
A01649,Database,Competitor C,45
A01649,Security,Competitor D,62
A01650,Database,Competitor C,22
A01650,Security,Competitor B,54
A01651,Database,Competitor C,97
A01651,AI & ML,Competitor B,74
A01651,Security,Competitor D,35
A01652,Infrastructure,Competitor C,64
A01652,Database,Competitor B,58
A01652,Analytics & Data,Competitor B,62
A01652,Applications,Competitor B,17
A01652,Integration,Competitor B,96
A01653,AI & ML,Competitor B,32
A01653,Security,Competitor B,96
A01653,Applications,Competitor D,31
A01654,AI & ML,Competitor A,37
A01654,Security,Competitor D,100
A01655,Applications,Competitor A,63
A01655,Integration,Competitor D,43
A01656,AI & ML,Competitor C,10
A01656,Applications,Competitor A,96
A01657,Database,Competitor B,91
A01657,Integration,Competitor B,24
A01658,Infrastructure,Competitor C,60
A01658,Applications,Competitor D,29
A01659,AI & ML,Competitor A,41
A01659,Applications,Competitor C,47
A01659,Integration,Competitor A,82
A01660,Database,Competitor C,32
A01660,Analytics & Data,Competitor C,41
A01660,AI & ML,Competitor C,53
A01660,Security,Competitor D,9
A01660,Applications,Competitor A,28
A01661,Security,Competitor B,33
A01662,Security,Competitor C,74
A01662,Integration,Competitor A,100
A01663,Infrastructure,Competitor A,48
A01663,Database,Competitor C,96
A01663,AI & ML,Competitor C,10
A01664,Applications,Competitor C,94
A01665,Infrastructure,Competitor A,45
A01665,AI & ML,Competitor B,95
A01665,Security,Competitor A,51
A01666,Infrastructure,Competitor B,25
A01667,Infrastructure,Competitor C,83
A01667,Database,Competitor C,25
A01667,AI & ML,Competitor D,11
A01667,Applications,Competitor D,30
A01668,Applications,Competitor B,53
A01669,Infrastructure,Competitor C,44
A01669,Security,Competitor A,83
A01669,Applications,Competitor D,99
A01669,Integration,Competitor A,44
A01670,Analytics & Data,Competitor A,86
A01670,Applications,Competitor B,64
A01671,Infrastructure,Competitor C,68
A01671,Security,Competitor B,70
A01672,Infrastructure,Competitor B,53
A01672,AI & ML,Competitor C,71
A01672,Integration,Competitor D,6
A01673,Database,Competitor B,46
A01673,Integration,Competitor B,50
A01675,Infrastructure,Competitor A,29
A01675,Security,Competitor C,30
A01676,Infrastructure,Competitor D,58
A01676,Analytics & Data,Competitor C,30
A01676,Security,Competitor D,72
A01676,Applications,Competitor A,40
A01677,Applications,Competitor B,13
A01677,Integration,Competitor C,54
A01678,Integration,Competitor C,82
A01679,Security,Competitor C,95
A01679,Integration,Competitor C,19
A01680,Infrastructure,Competitor B,13
A01680,Analytics & Data,Competitor C,97
A01680,AI & ML,Competitor C,19
A01680,Security,Competitor D,67
A01680,Applications,Competitor C,37
A01680,Integration,Competitor D,42
A01681,Database,Competitor C,15
A01681,Security,Competitor A,26
A01681,Applications,Competitor A,26
A01682,Integration,Competitor C,40
A01683,Database,Competitor A,23
A01683,Analytics & Data,Competitor C,31
A01683,Security,Competitor A,92
A01683,Integration,Competitor A,80
A01685,Database,Competitor C,98
A01685,Security,Competitor A,38
A01685,Applications,Competitor C,57
A01686,Infrastructure,Competitor C,14
A01686,Applications,Competitor C,61
A01686,Integration,Competitor A,78
A01687,Database,Competitor C,19
A01687,Analytics & Data,Competitor D,68
A01687,Security,Competitor B,28
A01687,Integration,Competitor C,35
A01688,Infrastructure,Competitor B,100
A01688,Database,Competitor A,25
A01688,Applications,Competitor B,94
A01690,Database,Competitor B,96
A01690,Analytics & Data,Competitor C,36
A01690,AI & ML,Competitor D,87
A01690,Security,Competitor B,82
A01690,Applications,Competitor C,60
A01691,Analytics & Data,Competitor D,79
A01691,Integration,Competitor C,64
A01692,Infrastructure,Competitor A,20
A01692,Database,Competitor C,21
A01692,Applications,Competitor A,49
A01694,Applications,Competitor A,48
A01694,Integration,Competitor B,49
A01695,Database,Competitor B,18
A01695,AI & ML,Competitor B,23
A01695,Security,Competitor C,35
A01696,Analytics & Data,Competitor C,76
A01696,Applications,Competitor C,40
A01697,AI & ML,Competitor C,15
A01698,Integration,Competitor A,18
A01699,Database,Competitor A,53
A01699,Integration,Competitor B,0
A01700,Analytics & Data,Competitor B,77
A01700,AI & ML,Competitor B,34
A01701,Database,Competitor C,54
A01701,Integration,Competitor D,48
A01702,Analytics & Data,Competitor B,49
A01702,Security,Competitor D,56
A01702,Integration,Competitor D,24
A01703,Database,Competitor B,99
A01703,Security,Competitor C,47
A01703,Applications,Competitor C,32
A01703,Integration,Competitor D,34
A01704,AI & ML,Competitor B,71
A01704,Applications,Competitor C,17
A01705,Database,Competitor B,16
A01705,Applications,Competitor C,32
A01706,Database,Competitor A,20
A01707,Database,Competitor B,69
A01707,Analytics & Data,Competitor B,24
A01707,Applications,Competitor B,94
A01707,Integration,Competitor D,33
A01708,Analytics & Data,Competitor D,81
A01708,Applications,Competitor B,94
A01709,Database,Competitor C,21
A01709,AI & ML,Competitor A,27
A01709,Integration,Competitor B,30
A01710,Database,Competitor A,94
A01711,Database,Competitor A,21
A01711,Security,Competitor B,44
A01712,AI & ML,Competitor B,18
A01713,Analytics & Data,Competitor B,36
A01714,Database,Competitor C,72
A01714,AI & ML,Competitor C,32
A01714,Security,Competitor C,58
A01714,Applications,Competitor A,71
A01715,Infrastructure,Competitor D,65
A01715,Database,Competitor C,44
A01715,Integration,Competitor A,3
A01716,Infrastructure,Competitor C,51
A01716,Applications,Competitor C,16
A01716,Integration,Competitor B,39
A01717,Infrastructure,Competitor B,76
A01717,Applications,Competitor A,64
A01718,Infrastructure,Competitor A,33
A01718,Analytics & Data,Competitor C,70
A01719,Analytics & Data,Competitor B,57
A01719,Applications,Competitor C,71
A01720,Security,Competitor C,52
A01721,Database,Competitor B,31
A01721,AI & ML,Competitor B,26
A01722,Analytics & Data,Competitor D,8
A01722,AI & ML,Competitor C,54
A01722,Integration,Competitor D,43
A01723,Database,Competitor A,52
A01723,Security,Competitor A,37
A01723,Applications,Competitor A,63
A01724,Security,Competitor D,57
A01724,Applications,Competitor B,40
A01725,Analytics & Data,Competitor C,34
A01726,Analytics & Data,Competitor D,32
A01726,AI & ML,Competitor A,44
A01726,Integration,Competitor B,91
A01727,Infrastructure,Competitor B,47
A01727,Analytics & Data,Competitor D,77
A01727,AI & ML,Competitor D,99
A01727,Security,Competitor C,36
A01727,Applications,Competitor D,53
A01728,Database,Competitor D,56
A01729,Security,Competitor A,90
A01729,Integration,Competitor B,94
A01730,Database,Competitor A,81
A01730,Security,Competitor D,20
A01730,Integration,Competitor D,0
A01731,AI & ML,Competitor A,31
A01733,Analytics & Data,Competitor A,25
A01734,Database,Competitor D,32
A01735,Infrastructure,Competitor B,11
A01735,Database,Competitor D,84
A01735,Analytics & Data,Competitor B,47
A01735,Security,Competitor C,6
A01735,Integration,Competitor B,37
A01736,Infrastructure,Competitor A,38
A01736,Applications,Competitor B,80
A01738,Infrastructure,Competitor B,85
A01738,Database,Competitor B,35
A01738,AI & ML,Competitor B,27
A01738,Integration,Competitor C,68
A01739,Security,Competitor D,10
A01739,Applications,Competitor D,27
A01739,Integration,Competitor A,45
A01740,Analytics & Data,Competitor B,26
A01740,Integration,Competitor D,88
A01741,Infrastructure,Competitor B,63
A01741,Database,Competitor C,24
A01741,Analytics & Data,Competitor C,71
A01741,Integration,Competitor C,24
A01742,Analytics & Data,Competitor C,69
A01742,Applications,Competitor B,39
A01743,Infrastructure,Competitor B,45
A01743,Database,Competitor C,95
A01743,Security,Competitor A,37
A01743,Integration,Competitor D,13
A01744,Infrastructure,Competitor A,30
A01744,Applications,Competitor B,19
A01745,Infrastructure,Competitor A,76
A01745,AI & ML,Competitor B,59
A01746,Infrastructure,Competitor C,80
A01746,Analytics & Data,Competitor C,51
A01747,Applications,Competitor C,38
A01748,Infrastructure,Competitor C,100
A01748,Analytics & Data,Competitor A,57
A01748,AI & ML,Competitor A,15
A01748,Security,Competitor B,21
A01748,Applications,Competitor D,28
A01748,Integration,Competitor D,19
A01749,Infrastructure,Competitor A,58
A01749,Analytics & Data,Competitor B,97
A01750,Security,Competitor A,47
A01751,Infrastructure,Competitor A,37
A01751,Analytics & Data,Competitor B,88
A01751,AI & ML,Competitor C,75
A01751,Security,Competitor A,66
A01752,Analytics & Data,Competitor A,60
A01752,AI & ML,Competitor D,33
A01752,Applications,Competitor C,20
A01752,Integration,Competitor A,61
A01753,Analytics & Data,Competitor C,88
A01753,Security,Competitor A,24
A01753,Applications,Competitor C,42
A01754,Database,Competitor C,48
A01754,AI & ML,Competitor C,70
A01754,Security,Competitor A,14
A01754,Integration,Competitor B,46
A01755,Infrastructure,Competitor A,36
A01755,Applications,Competitor A,24
A01756,Database,Competitor A,88
A01756,AI & ML,Competitor B,32
A01756,Security,Competitor A,28
A01757,Analytics & Data,Competitor D,15
A01757,AI & ML,Competitor A,31
A01757,Integration,Competitor C,38
A01758,Infrastructure,Competitor B,95
A01758,Analytics & Data,Competitor A,51
A01758,AI & ML,Competitor C,52
A01758,Security,Competitor D,58
A01758,Applications,Competitor B,59
A01758,Integration,Competitor C,35
A01760,Infrastructure,Competitor C,24
A01760,Database,Competitor B,25
A01760,Analytics & Data,Competitor A,75
A01760,AI & ML,Competitor D,35
A01761,AI & ML,Competitor B,70
A01761,Applications,Competitor B,78
A01762,Database,Competitor B,100
A01762,Analytics & Data,Competitor D,51
A01762,Applications,Competitor A,56
A01762,Integration,Competitor D,97
A01763,Infrastructure,Competitor A,80
A01763,AI & ML,Competitor B,3
A01763,Integration,Competitor A,26
A01764,Infrastructure,Competitor A,26
A01764,Integration,Competitor B,85
A01765,Analytics & Data,Competitor A,70
A01765,AI & ML,Competitor B,68
A01765,Applications,Competitor B,70
A01765,Integration,Competitor A,19
A01766,Security,Competitor A,74
A01767,Database,Competitor B,14
A01767,Analytics & Data,Competitor B,19
A01767,AI & ML,Competitor C,92
A01767,Applications,Competitor A,32
A01768,Security,Competitor B,25
A01768,Integration,Competitor A,58
A01769,Infrastructure,Competitor A,84
A01769,Database,Competitor A,22
A01770,Integration,Competitor B,59
A01771,Infrastructure,Competitor B,35
A01771,Applications,Competitor B,51
A01772,Database,Competitor B,6
A01772,Security,Competitor C,100
A01773,Infrastructure,Competitor B,45
A01773,Applications,Competitor D,26
A01773,Integration,Competitor A,100
A01774,AI & ML,Competitor B,79
A01774,Applications,Competitor C,15
A01775,AI & ML,Competitor A,36
A01776,Database,Competitor B,56
A01776,Security,Competitor A,100
A01777,AI & ML,Competitor A,48
A01777,Security,Competitor A,25
A01778,Infrastructure,Competitor A,29
A01778,Integration,Competitor A,26
A01779,Infrastructure,Competitor A,70
A01779,Database,Competitor A,47
A01779,Analytics & Data,Competitor D,42
A01779,Security,Competitor C,41
A01780,Database,Competitor A,82
A01781,AI & ML,Competitor C,27
A01781,Security,Competitor A,21
A01782,Applications,Competitor B,19
A01782,Integration,Competitor B,32
A01783,Integration,Competitor A,74
A01784,AI & ML,Competitor B,23
A01785,Infrastructure,Competitor C,37
A01785,Database,Competitor D,52
A01785,Analytics & Data,Competitor B,47
A01786,Infrastructure,Competitor B,8
A01786,Database,Competitor B,51
A01786,Applications,Competitor D,31
A01787,Infrastructure,Competitor A,80
A01787,Security,Competitor A,27
A01788,Security,Competitor A,49
A01791,Infrastructure,Competitor B,65
A01791,Database,Competitor D,40
A01792,Analytics & Data,Competitor C,97
A01792,AI & ML,Competitor C,56
A01792,Integration,Competitor A,59
A01793,Analytics & Data,Competitor D,28
A01793,AI & ML,Competitor B,65
A01793,Security,Competitor C,28
A01793,Integration,Competitor A,41
A01794,Security,Competitor A,48
A01795,Analytics & Data,Competitor C,17
A01795,Integration,Competitor B,27
A01796,Infrastructure,Competitor D,43
A01796,Database,Competitor B,69
A01796,AI & ML,Competitor A,70
A01796,Applications,Competitor B,50
A01797,Applications,Competitor B,87
A01798,Analytics & Data,Competitor C,24
A01798,Applications,Competitor D,29
A01799,AI & ML,Competitor D,88
A01799,Security,Competitor C,38
A01800,Infrastructure,Competitor C,70
A01800,AI & ML,Competitor B,25
A01801,AI & ML,Competitor C,91
A01801,Security,Competitor C,92
A01802,Security,Competitor C,8
A01802,Applications,Competitor C,69
A01802,Integration,Competitor A,49
A01803,Infrastructure,Competitor B,46
A01803,Database,Competitor D,90
A01803,Analytics & Data,Competitor B,37
A01803,AI & ML,Competitor D,42
A01803,Integration,Competitor D,35
A01804,Infrastructure,Competitor D,15
A01804,AI & ML,Competitor C,93
A01805,AI & ML,Competitor D,16
A01805,Security,Competitor B,47
A01805,Integration,Competitor C,51
A01806,Infrastructure,Competitor D,36
A01806,Analytics & Data,Competitor A,79
A01807,Infrastructure,Competitor D,45
A01807,Database,Competitor C,39
A01807,AI & ML,Competitor D,80
A01807,Integration,Competitor C,29
A01808,Infrastructure,Competitor D,29
A01808,AI & ML,Competitor D,15
A01809,AI & ML,Competitor B,46
A01809,Security,Competitor A,56
A01809,Applications,Competitor B,100
A01810,Infrastructure,Competitor A,17
A01810,Integration,Competitor C,72
A01811,Analytics & Data,Competitor D,52
A01811,AI & ML,Competitor D,20
A01811,Applications,Competitor D,32
A01812,Database,Competitor A,61
A01812,Analytics & Data,Competitor D,23
A01812,Security,Competitor C,50
A01812,Applications,Competitor B,37
A01813,Infrastructure,Competitor D,37
A01813,Analytics & Data,Competitor C,3
A01814,Infrastructure,Competitor D,26
A01814,Analytics & Data,Competitor C,35
A01814,Integration,Competitor B,65
A01815,Infrastructure,Competitor C,35
A01815,AI & ML,Competitor C,6
A01816,Security,Competitor C,37
A01816,Integration,Competitor D,25
A01817,Infrastructure,Competitor C,27
A01817,Applications,Competitor C,62
A01817,Integration,Competitor A,46
A01818,Infrastructure,Competitor D,43
A01818,Analytics & Data,Competitor B,29
A01818,Security,Competitor A,74
A01818,Applications,Competitor C,50
A01818,Integration,Competitor A,22
A01819,Infrastructure,Competitor C,21
A01819,Database,Competitor B,34
A01819,Security,Competitor B,60
A01819,Applications,Competitor D,75
A01820,Analytics & Data,Competitor A,62
A01820,Applications,Competitor C,85
A01821,Security,Competitor A,87
A01821,Applications,Competitor C,39
A01821,Integration,Competitor D,79
A01822,Database,Competitor D,58
A01822,Analytics & Data,Competitor C,34
A01822,AI & ML,Competitor D,28
A01822,Applications,Competitor D,24
A01823,Infrastructure,Competitor A,89
A01823,Analytics & Data,Competitor D,56
A01823,AI & ML,Competitor D,56
A01823,Security,Competitor B,17
A01823,Applications,Competitor A,21
A01824,Database,Competitor C,30
A01824,Applications,Competitor A,38
A01825,Infrastructure,Competitor D,30
A01825,Analytics & Data,Competitor D,80
A01825,Applications,Competitor A,27
A01825,Integration,Competitor A,65
A01826,Database,Competitor C,62
A01826,Analytics & Data,Competitor A,23
A01826,Applications,Competitor B,28
A01827,Infrastructure,Competitor A,41
A01827,Analytics & Data,Competitor D,19
A01827,Security,Competitor D,87
A01827,Applications,Competitor B,76
A01828,AI & ML,Competitor B,81
A01828,Security,Competitor B,82
A01828,Integration,Competitor C,24
A01829,Infrastructure,Competitor A,16
A01829,Database,Competitor A,27
A01829,Analytics & Data,Competitor D,33
A01830,Infrastructure,Competitor A,94
A01830,Database,Competitor A,78
A01831,Database,Competitor C,63
A01831,AI & ML,Competitor B,40
A01832,Applications,Competitor B,72
A01833,Infrastructure,Competitor C,54
A01833,Database,Competitor A,39
A01833,Analytics & Data,Competitor B,93
A01834,Database,Competitor B,29
A01834,Analytics & Data,Competitor A,34
A01834,Security,Competitor B,53
A01834,Applications,Competitor C,21
A01834,Integration,Competitor A,72
A01835,Infrastructure,Competitor C,26
A01836,Security,Competitor A,57
A01836,Integration,Competitor B,58
A01837,Database,Competitor D,95
A01837,Security,Competitor C,20
A01838,Infrastructure,Competitor D,77
A01838,Database,Competitor D,32
A01838,AI & ML,Competitor C,79
A01838,Security,Competitor A,43
A01839,Security,Competitor B,30
A01839,Integration,Competitor C,39
A01840,Analytics & Data,Competitor A,34
A01841,Analytics & Data,Competitor A,21
A01841,Integration,Competitor B,50
A01842,AI & ML,Competitor C,48
A01843,Database,Competitor C,31
A01843,AI & ML,Competitor D,30
A01843,Applications,Competitor A,62
A01844,Infrastructure,Competitor C,98
A01844,Database,Competitor D,61
A01844,Applications,Competitor C,98
A01845,Analytics & Data,Competitor C,51
A01845,Applications,Competitor D,96
A01846,Infrastructure,Competitor D,93
A01846,Analytics & Data,Competitor D,100
A01846,Security,Competitor C,43
A01847,AI & ML,Competitor C,29
A01847,Applications,Competitor B,86
A01847,Integration,Competitor A,89
A01848,Infrastructure,Competitor C,68
A01848,AI & ML,Competitor C,92
A01848,Applications,Competitor A,55
A01849,Infrastructure,Competitor D,46
A01849,Applications,Competitor A,77
A01850,Analytics & Data,Competitor D,23
A01850,Security,Competitor B,24
A01850,Integration,Competitor B,34
A01851,AI & ML,Competitor D,9
A01851,Security,Competitor C,55
A01851,Applications,Competitor B,62
A01851,Integration,Competitor D,22
A01852,Applications,Competitor A,51
A01853,Database,Competitor C,61
A01853,Integration,Competitor C,78
A01854,Database,Competitor B,63
A01854,Analytics & Data,Competitor B,21
A01854,AI & ML,Competitor A,17
A01854,Applications,Competitor D,26
A01855,Database,Competitor C,72
A01855,Security,Competitor D,65
A01855,Integration,Competitor D,64
A01856,Database,Competitor B,37
A01856,Analytics & Data,Competitor D,27
A01856,Applications,Competitor B,18
A01857,Integration,Competitor C,80
A01858,AI & ML,Competitor D,58
A01858,Security,Competitor D,100
A01859,AI & ML,Competitor C,16
A01859,Security,Competitor A,79
A01860,AI & ML,Competitor A,28
A01861,Applications,Competitor C,41
A01862,Database,Competitor B,49
A01862,Applications,Competitor C,25
A01862,Integration,Competitor A,70
A01863,Infrastructure,Competitor D,18
A01863,Analytics & Data,Competitor C,63
A01863,AI & ML,Competitor D,16
A01863,Applications,Competitor A,38
A01863,Integration,Competitor C,49
A01864,AI & ML,Competitor B,65
A01865,Applications,Competitor C,15
A01865,Integration,Competitor D,64
A01866,Infrastructure,Competitor A,87
A01866,Security,Competitor D,28
A01866,Applications,Competitor D,20
A01867,Database,Competitor D,100
A01867,Security,Competitor A,23
A01868,Infrastructure,Competitor A,30
A01868,AI & ML,Competitor C,22
A01868,Security,Competitor A,42
A01870,Infrastructure,Competitor C,21
A01870,Analytics & Data,Competitor A,93
A01870,AI & ML,Competitor A,31
A01870,Security,Competitor A,42
A01871,Analytics & Data,Competitor D,31
A01871,Applications,Competitor B,71
A01871,Integration,Competitor D,66
A01872,Database,Competitor D,26
A01872,Security,Competitor D,38
A01872,Applications,Competitor C,16
A01873,Infrastructure,Competitor D,49
A01873,Database,Competitor A,13
A01873,Analytics & Data,Competitor A,80
A01873,Security,Competitor B,54
A01873,Integration,Competitor D,21
A01874,Security,Competitor A,18
A01874,Applications,Competitor A,44
A01875,Infrastructure,Competitor D,61
A01875,Database,Competitor B,33
A01877,Integration,Competitor C,49
A01878,Security,Competitor B,34
A01879,AI & ML,Competitor C,23
A01879,Applications,Competitor B,60
A01880,Database,Competitor A,75
A01880,Analytics & Data,Competitor B,18
A01881,Database,Competitor B,54
A01881,AI & ML,Competitor B,10
A01882,Infrastructure,Competitor D,30
A01882,Database,Competitor C,1
A01882,AI & ML,Competitor A,39
A01882,Integration,Competitor D,60
A01883,Infrastructure,Competitor A,52
A01883,Database,Competitor B,35
A01883,Analytics & Data,Competitor D,33
A01883,Security,Competitor D,85
A01883,Integration,Competitor A,74
A01884,Infrastructure,Competitor D,72
A01884,Analytics & Data,Competitor C,27
A01884,Security,Competitor A,100
A01884,Applications,Competitor D,27
A01885,Infrastructure,Competitor C,68
A01885,Database,Competitor D,16
A01885,AI & ML,Competitor B,25
A01885,Integration,Competitor A,28
A01886,Infrastructure,Competitor D,27
A01886,AI & ML,Competitor A,61
A01886,Security,Competitor D,72
A01886,Applications,Competitor B,21
A01887,Database,Competitor A,41
A01887,Applications,Competitor A,72
A01887,Integration,Competitor B,87
A01888,Infrastructure,Competitor C,31
A01888,Integration,Competitor B,71
A01889,Infrastructure,Competitor A,34
A01889,Security,Competitor B,36
A01890,Security,Competitor C,47
A01890,Integration,Competitor C,98
A01892,Infrastructure,Competitor C,69
A01892,Database,Competitor D,49
A01892,AI & ML,Competitor B,37
A01892,Applications,Competitor B,56
A01893,Infrastructure,Competitor C,16
A01893,Integration,Competitor C,100
A01894,Infrastructure,Competitor D,93
A01894,Analytics & Data,Competitor C,98
A01894,AI & ML,Competitor B,25
A01894,Applications,Competitor C,25
A01894,Integration,Competitor B,33
A01895,Infrastructure,Competitor B,35
A01896,AI & ML,Competitor D,23
A01896,Integration,Competitor B,92
A01897,AI & ML,Competitor A,100
A01898,Analytics & Data,Competitor C,29
A01898,Applications,Competitor C,54
A01899,Infrastructure,Competitor D,25
A01899,Database,Competitor C,27
A01899,AI & ML,Competitor D,21
A01899,Applications,Competitor C,100
A01900,Applications,Competitor A,65
A01901,Analytics & Data,Competitor C,100
A01901,AI & ML,Competitor B,80
A01902,Security,Competitor C,66
A01903,Infrastructure,Competitor B,34
A01903,Analytics & Data,Competitor D,60
A01903,Applications,Competitor A,28
A01904,Applications,Competitor A,67
A01904,Integration,Competitor A,45
A01905,Infrastructure,Competitor C,33
A01905,Database,Competitor D,40
A01905,AI & ML,Competitor C,39
A01905,Security,Competitor C,88
A01906,Applications,Competitor A,49
A01906,Integration,Competitor C,34
A01907,Infrastructure,Competitor D,48
A01907,Database,Competitor A,51
A01907,Integration,Competitor D,82
A01908,Applications,Competitor B,76
A01909,Database,Competitor A,5
A01910,Infrastructure,Competitor D,84
A01910,Database,Competitor C,74
A01911,AI & ML,Competitor D,81
A01912,Infrastructure,Competitor A,35
A01912,Analytics & Data,Competitor B,35
A01912,Applications,Competitor A,68
A01912,Integration,Competitor C,76
A01913,Analytics & Data,Competitor D,20
A01913,AI & ML,Competitor C,55
A01913,Applications,Competitor B,73
A01913,Integration,Competitor C,43
A01914,Database,Competitor A,23
A01914,Security,Competitor B,33
A01915,Security,Competitor A,94
A01915,Applications,Competitor D,71
A01916,Database,Competitor D,20
A01916,AI & ML,Competitor A,34
A01916,Security,Competitor C,26
A01917,Security,Competitor B,19
A01918,Analytics & Data,Competitor A,52
A01919,AI & ML,Competitor A,67
A01919,Applications,Competitor A,88
A01920,Infrastructure,Competitor C,23
A01920,Analytics & Data,Competitor C,37
A01920,Security,Competitor D,48
A01920,Integration,Competitor A,23
A01921,Integration,Competitor D,58
A01922,Infrastructure,Competitor C,53
A01922,Analytics & Data,Competitor B,11
A01922,Security,Competitor C,92
A01922,Applications,Competitor B,44
A01924,Database,Competitor D,56
A01925,AI & ML,Competitor B,15
A01925,Security,Competitor D,25
A01925,Applications,Competitor A,69
A01925,Integration,Competitor C,62
A01926,Security,Competitor A,85
A01927,Security,Competitor C,52
A01928,Database,Competitor B,36
A01928,Analytics & Data,Competitor A,65
A01928,Security,Competitor D,85
A01928,Applications,Competitor B,94
A01929,AI & ML,Competitor A,12
A01929,Applications,Competitor D,42
A01930,Applications,Competitor A,58
A01931,AI & ML,Competitor B,22
A01933,AI & ML,Competitor D,58
A01933,Security,Competitor D,31
A01934,Infrastructure,Competitor D,47
A01934,Security,Competitor B,14
A01934,Applications,Competitor D,63
A01935,Infrastructure,Competitor D,34
A01936,Database,Competitor B,16
A01936,Security,Competitor C,66
A01936,Applications,Competitor B,30
A01936,Integration,Competitor C,80
A01937,Infrastructure,Competitor C,51
A01937,Database,Competitor A,34
A01938,AI & ML,Competitor C,37
A01938,Security,Competitor D,66
A01938,Integration,Competitor D,94
A01939,Infrastructure,Competitor D,94
A01939,Database,Competitor A,48
A01939,Security,Competitor A,75
A01940,Infrastructure,Competitor D,8
A01940,AI & ML,Competitor C,68
A01941,Database,Competitor A,36
A01941,Analytics & Data,Competitor A,23
A01941,Security,Competitor A,45
A01941,Integration,Competitor A,14
A01943,Infrastructure,Competitor C,45
A01943,Analytics & Data,Competitor B,49
A01943,AI & ML,Competitor B,95
A01944,Infrastructure,Competitor C,29
A01944,Analytics & Data,Competitor D,24
A01944,Integration,Competitor D,83
A01945,Infrastructure,Competitor C,78
A01945,Database,Competitor C,84
A01945,Analytics & Data,Competitor B,63
A01946,Infrastructure,Competitor D,26
A01946,Analytics & Data,Competitor C,25
A01946,Security,Competitor C,53
A01946,Applications,Competitor A,83
A01946,Integration,Competitor B,19
A01947,Database,Competitor C,35
A01947,Analytics & Data,Competitor B,48
A01948,Database,Competitor A,45
A01948,Analytics & Data,Competitor C,75
A01949,Infrastructure,Competitor B,23
A01949,Database,Competitor A,29
A01949,Analytics & Data,Competitor B,74
A01949,AI & ML,Competitor D,37
A01950,Database,Competitor D,21
A01950,AI & ML,Competitor B,73
A01950,Security,Competitor A,64
A01951,Database,Competitor D,17
A01951,AI & ML,Competitor A,86
A01951,Applications,Competitor D,61
A01952,Analytics & Data,Competitor B,26
A01952,Integration,Competitor B,38
A01953,Applications,Competitor B,34
A01953,Integration,Competitor B,20
A01954,Infrastructure,Competitor C,12
A01954,Database,Competitor A,14
A01955,AI & ML,Competitor D,100
A01955,Security,Competitor B,28
A01956,Infrastructure,Competitor D,48
A01956,Security,Competitor D,95
A01957,Infrastructure,Competitor C,78
A01957,AI & ML,Competitor C,91
A01959,Database,Competitor D,71
A01959,AI & ML,Competitor D,70
A01960,Analytics & Data,Competitor C,98
A01960,Security,Competitor D,56
A01960,Applications,Competitor C,24
A01961,Infrastructure,Competitor A,62
A01962,Analytics & Data,Competitor A,95
A01962,Security,Competitor D,87
A01962,Applications,Competitor A,29
A01962,Integration,Competitor A,12
A01963,Integration,Competitor D,83
A01964,Database,Competitor B,33
A01964,AI & ML,Competitor B,20
A01964,Applications,Competitor C,86
A01965,Security,Competitor A,59
A01965,Integration,Competitor A,18
A01966,Analytics & Data,Competitor C,100
A01966,AI & ML,Competitor B,36
A01966,Security,Competitor C,38
A01967,Database,Competitor B,0
A01967,Security,Competitor A,100
