account_id,channel,days_ago
A01580,Website,174
A01580,Event,42
A01581,Event,98
A01581,Product Page,6
A01581,Webinar,76
A01581,Webinar,89
A01581,Campaign,124
A01581,Website,1
A01581,Product Page,1
A01581,Website,113
A01581,Event,64
A01581,Event,32
A01581,Campaign,77
A01581,Campaign,128
A01581,Webinar,188
A01582,Event,162
A01582,Website,35
A01582,Website,132
A01582,Webinar,131
A01582,Product Page,101
A01582,Campaign,228
A01582,Campaign,226
A01582,Product Page,157
A01582,Website,109
A01583,Website,195
A01583,Event,148
A01583,Product Page,109
A01583,Campaign,123
A01583,Product Page,110
A01583,Webinar,72
A01583,Campaign,119
A01584,Webinar,66
A01584,Webinar,123
A01584,Event,206
A01584,Campaign,109
A01585,Product Page,43
A01585,Website,148
A01585,Campaign,69
A01585,Event,124
A01585,Website,36
A01585,Event,133
A01586,Website,242
A01586,Product Page,88
A01586,Webinar,176
A01586,Event,103
A01586,Campaign,280
A01586,Event,222
A01586,Webinar,164
A01587,Website,52
A01587,Website,45
A01587,Campaign,148
A01587,Campaign,81
A01587,Product Page,1
A01587,Webinar,72
A01587,Campaign,73
A01587,Campaign,66
A01587,Website,4
A01587,Webinar,61
A01587,Website,83
A01587,Website,100
A01587,Webinar,108
A01587,Website,73
A01587,Event,47
A01587,Website,56
A01587,Product Page,107
A01587,Campaign,85
A01588,Website,105
A01588,Product Page,232
A01589,Event,278
A01589,Website,127
A01590,Webinar,18
A01590,Product Page,174
A01590,Campaign,189
A01590,Website,117
A01590,Event,147
A01590,Campaign,153
A01590,Product Page,112
A01590,Webinar,238
A01590,Event,200
A01591,Campaign,2
A01591,Webinar,1
A01591,Webinar,82
A01591,Product Page,97
A01591,Website,70
A01591,Webinar,229
A01591,Webinar,89
A01591,Website,10
A01591,Campaign,95
A01591,Website,152
A01591,Website,62
A01591,Website,234
A01591,Event,1
A01592,Webinar,1
A01592,Campaign,41
A01592,Webinar,114
A01592,Campaign,1
A01592,Webinar,15
A01592,Website,91
A01593,Website,29
A01593,Webinar,113
A01593,Campaign,98
A01593,Event,30
A01593,Event,1
A01593,Webinar,91
A01593,Webinar,64
A01593,Webinar,142
A01593,Webinar,102
A01593,Website,84
A01593,Website,26
A01593,Event,35
A01593,Webinar,93
A01593,Event,1
A01593,Webinar,102
A01594,Website,152
A01594,Event,187
A01594,Campaign,207
A01594,Campaign,49
A01594,Product Page,242
A01594,Event,55
A01594,Campaign,22
A01594,Campaign,237
A01595,Webinar,136
A01595,Event,48
A01595,Product Page,145
A01595,Webinar,129
A01595,Webinar,156
A01595,Campaign,16
A01595,Campaign,172
A01595,Event,1
A01596,Campaign,196
A01596,Event,132
A01596,Website,143
A01596,Webinar,95
A01597,Webinar,27
A01597,Event,88
A01597,Campaign,111
A01597,Campaign,40
A01597,Product Page,205
A01597,Product Page,59
A01597,Website,77
A01598,Campaign,86
A01598,Product Page,139
A01598,Website,182
A01598,Campaign,73
A01598,Website,220
A01598,Website,266
A01598,Product Page,204
A01598,Campaign,190
A01598,Webinar,48
A01599,Webinar,140
A01599,Event,175
A01599,Webinar,204
A01599,Website,43
A01599,Webinar,1
A01599,Webinar,81
A01599,Campaign,29
A01599,Product Page,16
A01599,Website,48
A01599,Event,30
A01599,Campaign,137
A01599,Campaign,39
A01599,Website,187
A01599,Website,50
A01600,Website,114
A01600,Website,1
A01600,Website,178
A01600,Website,92
A01600,Product Page,107
A01600,Event,61
A01601,Website,106
A01601,Product Page,51
A01601,Webinar,221
A01601,Website,25
A01601,Webinar,161
A01601,Product Page,121
A01601,Product Page,174
A01601,Product Page,55
A01601,Product Page,97
A01601,Website,145
A01601,Campaign,124
A01601,Website,143
A01601,Webinar,129
A01602,Product Page,149
A01602,Campaign,52
A01602,Website,154
A01602,Webinar,246
A01602,Campaign,102
A01602,Website,107
A01603,Campaign,13
A01603,Product Page,121
A01603,Webinar,1
A01603,Event,119
A01603,Website,162
A01603,Webinar,8
A01603,Webinar,185
A01603,Campaign,101
A01603,Webinar,83
A01603,Event,108
A01603,Event,100
A01603,Website,31
A01603,Event,97
A01603,Campaign,109
A01604,Website,27
A01604,Event,45
A01604,Webinar,45
A01604,Website,57
A01604,Webinar,154
A01604,Product Page,110
A01604,Event,133
A01604,Webinar,122
A01604,Event,122
A01605,Product Page,152
A01605,Product Page,113
A01605,Event,150
A01605,Campaign,124
A01605,Webinar,214
A01605,Event,265
A01605,Event,114
A01605,Campaign,162
A01605,Product Page,1
A01606,Webinar,206
A01606,Campaign,1
A01606,Campaign,154
A01606,Website,61
A01606,Event,1
A01606,Product Page,101
A01606,Webinar,45
A01606,Campaign,30
A01606,Product Page,49
A01606,Event,110
A01606,Webinar,91
A01606,Campaign,99
A01606,Campaign,81
A01606,Webinar,118
A01607,Campaign,87
A01607,Webinar,252
A01607,Webinar,47
A01607,Website,101
A01607,Campaign,170
A01607,Webinar,203
A01607,Website,154
A01607,Product Page,172
A01607,Campaign,160
A01607,Campaign,116
A01607,Webinar,29
A01608,Campaign,99
A01608,Event,1
A01608,Campaign,159
A01608,Campaign,1
A01608,Website,29
A01608,Webinar,1
A01608,Website,86
A01608,Campaign,82
A01608,Campaign,195
A01608,Webinar,218
A01608,Event,187
A01608,Website,2
A01608,Campaign,187
A01608,Campaign,59
A01608,Website,80
A01609,Webinar,146
A01609,Product Page,114
A01609,Website,21
A01609,Product Page,1
A01609,Event,54
A01609,Webinar,44
A01609,Webinar,128
A01609,Campaign,153
A01609,Product Page,3
A01609,Product Page,137
A01610,Campaign,72
A01610,Event,59
A01610,Webinar,246
A01610,Product Page,114
A01610,Campaign,1
A01610,Webinar,70
A01610,Campaign,74
A01610,Product Page,1
A01610,Product Page,79
A01610,Product Page,23
A01610,Website,1
A01610,Webinar,107
A01610,Website,32
A01611,Product Page,234
A01611,Webinar,23
A01611,Webinar,50
A01611,Product Page,33
A01611,Event,2
A01611,Campaign,197
A01611,Campaign,37
A01611,Website,39
A01611,Website,1
A01611,Product Page,200
A01611,Website,223
A01611,Campaign,77
A01611,Campaign,1
A01611,Webinar,161
A01611,Product Page,120
A01612,Website,39
A01612,Webinar,49
A01612,Website,119
A01612,Website,106
A01612,Website,1
A01612,Campaign,137
A01612,Website,121
A01612,Campaign,106
A01612,Webinar,1
A01612,Campaign,69
A01613,Website,181
A01613,Event,85
A01613,Event,130
A01613,Campaign,234
A01613,Website,50
A01613,Event,1
A01613,Campaign,308
A01613,Website,107
A01613,Event,198
A01613,Product Page,137
A01614,Webinar,29
A01614,Campaign,68
A01614,Webinar,45
A01614,Campaign,1
A01614,Webinar,39
A01614,Campaign,126
A01614,Webinar,113
A01614,Event,87
A01614,Campaign,101
A01614,Webinar,69
A01614,Campaign,175
A01614,Website,1
A01614,Event,67
A01614,Webinar,234
A01614,Event,83
A01614,Campaign,48
A01614,Website,141
A01614,Product Page,80
A01614,Event,118
A01614,Product Page,37
A01614,Product Page,53
A01614,Website,41
A01614,Website,166
A01614,Event,143
A01614,Campaign,122
A01614,Webinar,182
A01614,Webinar,55
A01615,Event,85
A01615,Campaign,69
A01615,Event,135
A01616,Website,1
A01616,Campaign,157
A01616,Campaign,177
A01616,Webinar,12
A01616,Event,27
A01616,Event,1
A01616,Website,201
A01616,Website,109
A01617,Website,70
A01617,Webinar,57
A01617,Product Page,1
A01617,Product Page,227
A01617,Event,121
A01617,Webinar,135
A01617,Website,103
A01617,Webinar,313
A01617,Campaign,171
A01618,Webinar,201
A01618,Campaign,95
A01618,Webinar,101
A01618,Campaign,329
A01618,Product Page,119
A01618,Campaign,190
A01619,Campaign,3
A01619,Event,34
A01619,Website,108
A01619,Website,108
A01619,Event,59
A01619,Website,2
A01619,Website,118
A01619,Webinar,144
A01619,Product Page,156
A01619,Product Page,136
A01619,Event,1
A01620,Website,142
A01620,Webinar,200
A01620,Campaign,65
A01620,Webinar,182
A01620,Website,249
A01620,Webinar,1
A01621,Webinar,232
A01621,Website,194
A01621,Webinar,178
A01621,Webinar,87
A01621,Event,84
A01621,Event,65
A01621,Campaign,96
A01621,Campaign,153
A01622,Website,61
A01622,Event,91
A01622,Product Page,136
A01623,Webinar,77
A01623,Website,44
A01623,Event,86
A01623,Campaign,82
A01623,Webinar,1
A01623,Event,1
A01623,Webinar,127
A01623,Webinar,1
A01623,Website,127
A01623,Campaign,131
A01623,Product Page,79
A01623,Website,48
A01623,Campaign,1
A01623,Product Page,56
A01624,Event,82
A01624,Product Page,88
A01624,Product Page,179
A01624,Product Page,20
A01624,Webinar,70
A01624,Campaign,109
A01624,Webinar,79
A01624,Website,1
A01624,Webinar,95
A01624,Campaign,180
A01624,Website,151
A01624,Webinar,17
A01624,Campaign,105
A01624,Campaign,1
A01624,Product Page,138
A01624,Campaign,145
A01625,Webinar,72
A01625,Event,194
A01625,Website,1
A01625,Event,75
A01625,Webinar,129
A01625,Event,194
A01625,Product Page,315
A01625,Webinar,213
A01626,Event,53
A01626,Website,126
A01626,Website,127
A01626,Product Page,1
A01626,Webinar,103
A01626,Website,252
A01626,Campaign,63
A01626,Campaign,116
A01626,Campaign,149
A01626,Website,10
A01626,Campaign,22
A01626,Webinar,122
A01627,Event,199
A01627,Product Page,96
A01627,Webinar,247
A01627,Event,73
A01627,Website,164
A01627,Event,154
A01627,Campaign,170
A01627,Event,12
A01627,Website,177
A01627,Product Page,122
A01627,Product Page,49
A01627,Campaign,174
A01627,Webinar,170
A01627,Webinar,156
A01628,Website,73
A01628,Product Page,140
A01628,Campaign,26
A01628,Event,156
A01628,Event,64
A01628,Website,73
A01628,Campaign,173
A01628,Webinar,44
A01628,Webinar,138
A01628,Product Page,11
A01628,Webinar,20
A01628,Event,198
A01629,Webinar,100
A01629,Campaign,63
A01629,Website,1
A01629,Product Page,112
A01629,Event,11
A01629,Website,1
A01629,Event,1
A01630,Campaign,144
A01630,Website,88
A01630,Campaign,38
A01630,Campaign,128
A01631,Website,99
A01631,Website,56
A01631,Product Page,1
A01631,Webinar,1
A01631,Product Page,31
A01631,Campaign,57
A01631,Website,173
A01631,Product Page,126
A01631,Webinar,111
A01632,Webinar,146
A01632,Product Page,158
A01632,Product Page,283
A01632,Campaign,92
A01632,Event,81
A01632,Campaign,153
A01632,Website,193
A01633,Webinar,115
A01633,Website,31
A01633,Campaign,21
A01633,Webinar,26
A01633,Event,89
A01633,Campaign,185
A01633,Event,58
A01633,Webinar,15
A01634,Event,131
A01634,Webinar,66
A01634,Website,167
A01634,Campaign,95
A01635,Product Page,116
A01635,Webinar,109
A01635,Event,119
A01635,Website,215
A01635,Campaign,109
A01635,Event,74
A01635,Campaign,173
A01635,Product Page,146
A01635,Event,199
A01635,Event,130
A01635,Campaign,191
A01635,Webinar,133
A01636,Campaign,178
A01636,Website,147
A01637,Event,187
A01637,Website,75
A01637,Product Page,91
A01637,Campaign,105
A01638,Website,104
A01638,Webinar,119
A01638,Website,65
A01638,Website,62
A01638,Webinar,114
A01638,Webinar,185
A01639,Website,25
A01639,Webinar,86
A01639,Webinar,129
A01639,Product Page,52
A01639,Campaign,119
A01640,Campaign,1
A01640,Campaign,52
A01640,Website,1
A01640,Product Page,95
A01640,Event,87
A01640,Campaign,44
A01640,Product Page,90
A01640,Product Page,73
A01640,Campaign,122
A01640,Campaign,127
A01640,Campaign,10
A01640,Product Page,122
A01640,Product Page,119
A01640,Website,55
A01640,Product Page,51
A01641,Event,109
A01641,Campaign,172
A01641,Webinar,127
A01641,Product Page,1
A01641,Product Page,95
A01641,Campaign,186
A01641,Campaign,59
A01641,Website,1
A01641,Event,182
A01641,Product Page,206
A01641,Product Page,130
A01641,Product Page,66
A01641,Website,173
A01641,Website,148
A01641,Event,71
A01641,Product Page,95
A01641,Product Page,180
A01641,Webinar,1
A01641,Product Page,129
A01642,Website,72
A01642,Campaign,212
A01642,Webinar,17
A01642,Campaign,1
A01642,Website,190
A01642,Event,187
A01642,Website,158
A01642,Website,103
A01642,Campaign,119
A01642,Campaign,88
A01642,Website,62
A01642,Website,119
A01642,Product Page,168
A01642,Website,28
A01642,Campaign,130
A01642,Campaign,65
A01642,Campaign,32
A01643,Product Page,38
A01643,Website,224
A01643,Campaign,186
A01643,Event,298
A01643,Product Page,159
A01643,Campaign,205
A01643,Event,185
A01643,Product Page,150
A01644,Webinar,124
A01644,Website,1
A01644,Website,204
A01644,Event,52
A01644,Campaign,238
A01645,Campaign,43
A01645,Event,112
A01645,Website,253
A01645,Product Page,110
A01646,Campaign,134
A01646,Campaign,78
A01646,Product Page,1
A01646,Webinar,1
A01646,Website,197
A01646,Event,104
A01646,Website,220
A01646,Website,101
A01647,Website,139
A01647,Campaign,152
A01647,Product Page,221
A01647,Product Page,161
A01647,Product Page,76
A01647,Website,113
A01647,Webinar,93
A01647,Product Page,150
A01647,Campaign,235
A01647,Website,104
A01647,Webinar,66
A01648,Website,140
A01648,Campaign,164
A01648,Campaign,200
A01648,Product Page,42
A01648,Webinar,106
A01648,Product Page,199
A01649,Website,163
A01649,Event,69
A01649,Event,124
A01650,Website,195
A01650,Product Page,165
A01650,Webinar,30
A01650,Webinar,117
A01650,Campaign,216
A01651,Event,75
A01651,Product Page,48
A01651,Product Page,168
A01651,Webinar,123
A01651,Webinar,64
A01651,Webinar,164
A01651,Event,155
A01651,Product Page,143
A01651,Event,1
A01652,Website,221
A01652,Webinar,249
A01652,Event,77
A01652,Website,106
A01652,Webinar,147
A01652,Website,86
A01653,Campaign,56
A01653,Website,154
A01653,Website,37
A01653,Product Page,1
A01653,Website,37
A01653,Event,1
A01653,Event,10
A01653,Product Page,84
A01653,Product Page,136
A01653,Webinar,216
A01653,Webinar,1
A01653,Webinar,35
A01653,Product Page,1
A01653,Product Page,79
A01653,Product Page,25
A01653,Campaign,108
A01653,Event,72
A01653,Campaign,50
A01653,Webinar,51
A01654,Webinar,1
A01654,Event,51
A01654,Event,21
A01654,Website,86
A01654,Webinar,35
A01654,Event,84
A01654,Webinar,34
A01654,Webinar,218
A01654,Webinar,169
A01654,Event,44
A01654,Event,23
A01655,Product Page,97
A01655,Campaign,54
A01655,Webinar,167
A01655,Product Page,72
A01655,Product Page,1
A01655,Webinar,138
A01655,Webinar,96
A01655,Product Page,98
A01655,Event,150
A01655,Website,179
A01655,Product Page,1
A01655,Product Page,71
A01655,Event,45
A01655,Webinar,79
A01655,Campaign,116
A01655,Website,90
A01655,Product Page,66
A01656,Event,208
A01656,Webinar,104
A01656,Campaign,32
A01656,Campaign,13
A01656,Product Page,1
A01656,Product Page,110
A01656,Event,146
A01656,Website,1
A01656,Product Page,171
A01656,Product Page,154
A01656,Campaign,130
A01656,Website,239
A01656,Webinar,160
A01657,Product Page,75
A01657,Campaign,213
A01657,Webinar,117
A01657,Webinar,4
A01657,Event,87
A01657,Product Page,92
A01657,Website,183
A01657,Event,109
A01657,Event,225
A01658,Campaign,181
A01658,Campaign,108
A01658,Product Page,202
A01658,Event,114
A01658,Campaign,185
A01658,Event,33
A01659,Product Page,158
A01659,Event,167
A01659,Website,113
A01659,Website,216
A01659,Webinar,195
A01659,Campaign,143
A01659,Website,209
A01659,Website,1
A01659,Product Page,171
A01660,Webinar,99
A01660,Website,148
A01660,Event,152
A01661,Campaign,54
A01661,Campaign,99
A01661,Website,1
A01661,Website,21
A01661,Event,60
A01661,Event,101
A01661,Campaign,117
A01662,Webinar,85
A01662,Event,153
A01662,Campaign,79
A01662,Product Page,76
A01662,Product Page,116
A01662,Event,192
A01662,Website,109
A01662,Product Page,115
A01662,Campaign,205
A01662,Event,49
A01662,Event,178
A01662,Website,77
A01662,Webinar,55
A01662,Event,34
A01663,Website,152
A01663,Webinar,163
A01663,Website,60
A01663,Product Page,178
A01663,Website,175
A01663,Product Page,273
A01663,Website,104
A01664,Webinar,18
A01664,Campaign,62
A01664,Event,87
A01664,Campaign,78
A01664,Webinar,68
A01664,Event,197
A01664,Webinar,8
A01664,Event,39
A01664,Webinar,158
A01665,Website,7
A01665,Event,131
A01665,Webinar,235
A01665,Event,227
A01665,Campaign,51
A01665,Campaign,138
A01665,Product Page,160
A01665,Event,50
A01665,Website,149
A01665,Event,158
A01666,Product Page,1
A01666,Event,108
A01666,Website,123
A01666,Webinar,172
A01666,Campaign,144
A01667,Campaign,74
A01667,Webinar,96
A01667,Campaign,220
A01667,Product Page,170
A01667,Campaign,30
A01667,Product Page,99
A01667,Product Page,243
A01667,Event,119
A01667,Campaign,33
A01668,Event,123
A01668,Event,136
A01668,Webinar,54
A01668,Product Page,98
A01668,Event,92
A01668,Webinar,95
A01668,Webinar,119
A01668,Campaign,182
A01668,Webinar,107
A01668,Product Page,53
A01669,Website,182
A01669,Campaign,291
A01669,Product Page,340
A01669,Event,251
A01669,Event,151
A01669,Webinar,89
A01670,Website,37
A01670,Product Page,93
A01671,Product Page,103
A01671,Event,194
A01671,Product Page,80
A01671,Website,269
A01671,Event,92
A01671,Event,192
A01671,Event,237
A01671,Campaign,181
A01671,Webinar,89
A01671,Product Page,97
A01672,Webinar,2
A01672,Website,89
A01672,Campaign,88
A01672,Website,80
A01672,Product Page,8
A01672,Product Page,86
A01672,Event,223
A01672,Campaign,46
A01672,Event,26
A01672,Event,51
A01672,Product Page,74
A01672,Webinar,78
A01673,Campaign,210
A01673,Webinar,105
A01673,Event,223
A01673,Webinar,111
A01673,Website,198
A01674,Campaign,68
A01674,Website,315
A01674,Webinar,122
A01674,Product Page,127
A01674,Product Page,5
A01674,Campaign,96
A01674,Campaign,164
A01674,Event,55
A01674,Campaign,182
A01675,Product Page,26
A01675,Campaign,140
A01675,Product Page,100
A01675,Event,71
A01676,Event,208
A01676,Campaign,95
A01676,Campaign,203
A01676,Product Page,32
A01676,Website,95
A01676,Webinar,118
A01676,Website,96
A01676,Event,137
A01676,Webinar,109
A01676,Event,131
A01677,Campaign,63
A01677,Event,150
A01677,Website,170
A01677,Event,180
A01678,Event,141
A01678,Webinar,258
A01678,Campaign,135
A01678,Webinar,85
A01678,Event,60
A01678,Product Page,105
A01678,Product Page,127
A01679,Website,269
A01679,Event,237
A01679,Website,123
A01679,Website,86
A01679,Campaign,105
A01679,Website,247
A01679,Product Page,203
A01679,Website,17
A01679,Website,119
A01679,Website,48
A01679,Product Page,178
A01679,Product Page,19
A01679,Website,51
A01680,Event,175
A01680,Product Page,97
A01680,Webinar,131
A01680,Event,105
A01680,Campaign,68
A01680,Campaign,82
A01680,Event,172
A01681,Website,126
A01681,Campaign,66
A01681,Product Page,134
A01681,Event,17
A01681,Product Page,48
A01681,Webinar,67
A01681,Campaign,142
A01681,Event,1
A01681,Campaign,183
A01682,Campaign,21
A01682,Event,108
A01682,Product Page,107
A01682,Campaign,264
A01683,Product Page,68
A01683,Event,85
A01683,Campaign,20
A01683,Product Page,243
A01683,Webinar,153
A01683,Campaign,115
A01683,Website,164
A01683,Event,98
A01684,Webinar,123
A01684,Website,46
A01684,Product Page,1
A01684,Event,1
A01684,Website,129
A01684,Event,96
A01684,Campaign,79
A01684,Webinar,137
A01684,Product Page,125
A01684,Webinar,26
A01684,Webinar,59
A01684,Event,171
A01684,Campaign,87
A01684,Website,1
A01684,Website,18
A01684,Event,26
A01684,Event,138
A01684,Webinar,111
A01684,Product Page,1
A01684,Website,1
A01684,Event,94
A01684,Webinar,21
A01685,Product Page,123
A01685,Event,152
A01685,Product Page,114
A01685,Campaign,151
A01685,Event,149
A01685,Event,38
A01685,Product Page,3
A01685,Website,212
A01686,Product Page,12
A01686,Webinar,43
A01686,Product Page,122
A01686,Campaign,92
A01686,Website,241
A01686,Product Page,142
A01686,Webinar,55
A01686,Event,196
A01686,Product Page,90
A01686,Event,296
A01686,Webinar,134
A01687,Campaign,190
A01687,Event,97
A01687,Product Page,206
A01687,Product Page,101
A01688,Product Page,37
A01688,Website,118
A01688,Product Page,141
A01688,Webinar,121
A01688,Product Page,93
A01688,Website,42
A01688,Event,112
A01688,Website,79
A01688,Event,173
A01688,Webinar,9
A01689,Website,1
A01689,Website,81
A01689,Product Page,78
A01689,Event,8
A01690,Website,173
A01690,Product Page,154
A01690,Webinar,91
A01690,Product Page,165
A01690,Event,256
A01690,Webinar,172
A01690,Webinar,181
A01690,Webinar,142
A01691,Product Page,1
A01691,Product Page,86
A01691,Event,121
A01691,Campaign,114
A01691,Product Page,103
A01691,Campaign,123
A01691,Event,44
A01691,Campaign,3
A01691,Campaign,153
A01691,Event,161
A01692,Product Page,115
A01692,Campaign,159
A01692,Webinar,1
A01692,Product Page,36
A01692,Campaign,85
A01692,Campaign,174
A01692,Webinar,148
A01692,Campaign,152
A01693,Website,142
A01693,Website,144
A01693,Webinar,147
A01693,Website,70
A01694,Event,137
A01694,Campaign,49
A01694,Website,125
A01694,Product Page,141
A01694,Event,312
A01694,Event,111
A01694,Event,176
A01694,Webinar,45
A01694,Product Page,104
A01694,Campaign,242
A01695,Event,40
A01695,Webinar,147
A01695,Event,161
A01695,Campaign,120
A01695,Webinar,211
A01695,Event,182
A01695,Product Page,328
A01695,Website,91
A01695,Campaign,9
A01695,Webinar,80
A01695,Campaign,139
A01695,Product Page,221
A01695,Event,104
A01695,Campaign,118
A01695,Website,127
A01695,Event,96
A01695,Event,101
A01695,Website,194
A01695,Webinar,85
A01696,Webinar,173
A01696,Product Page,32
A01696,Website,195
A01696,Webinar,253
A01696,Product Page,140
A01697,Product Page,133
A01697,Product Page,97
A01697,Campaign,81
A01697,Website,158
A01697,Website,157
A01698,Campaign,99
A01698,Event,54
A01698,Product Page,108
A01698,Campaign,1
A01698,Event,1
A01698,Product Page,127
A01698,Webinar,192
A01699,Campaign,107
A01699,Event,53
A01699,Campaign,160
A01699,Product Page,31
A01699,Campaign,1
A01699,Campaign,48
A01699,Website,64
A01699,Campaign,1
A01700,Campaign,94
A01700,Webinar,41
A01700,Event,56
A01700,Product Page,132
A01701,Website,40
A01701,Event,128
A01701,Product Page,116
A01701,Website,44
A01701,Webinar,6
A01701,Product Page,71
A01701,Product Page,137
A01701,Campaign,65
A01701,Campaign,1
A01701,Website,127
A01702,Product Page,221
A01702,Website,284
A01702,Campaign,193
A01702,Campaign,45
A01702,Event,228
A01702,Event,105
A01702,Website,141
A01702,Campaign,188
A01702,Campaign,60
A01702,Webinar,161
A01703,Event,171
A01703,Product Page,233
A01704,Webinar,15
A01704,Product Page,128
A01704,Event,167
A01704,Website,155
A01704,Website,1
A01704,Webinar,238
A01704,Website,36
A01704,Website,76
A01705,Webinar,227
A01705,Website,15
A01705,Webinar,135
A01705,Webinar,165
A01705,Campaign,140
A01706,Event,141
A01706,Website,180
A01706,Product Page,56
A01706,Event,14
A01706,Event,199
A01706,Webinar,187
A01706,Website,100
A01706,Product Page,123
A01707,Event,100
A01707,Webinar,188
A01707,Product Page,85
A01707,Website,75
A01707,Campaign,181
A01707,Product Page,65
A01707,Product Page,146
A01707,Campaign,107
A01708,Website,265
A01708,Event,115
A01708,Campaign,177
A01708,Webinar,46
A01708,Product Page,109
A01708,Product Page,132
A01708,Event,120
A01708,Product Page,210
A01708,Webinar,3
A01708,Webinar,32
A01708,Website,119
A01708,Product Page,282
A01708,Event,161
A01708,Website,185
A01708,Product Page,212
A01709,Product Page,128
A01709,Product Page,178
A01709,Campaign,126
A01709,Campaign,140
A01709,Website,66
A01709,Event,105
A01709,Event,68
A01709,Event,14
A01709,Product Page,189
A01709,Campaign,60
A01709,Campaign,74
A01709,Campaign,195
A01709,Campaign,193
A01709,Website,64
A01710,Event,145
A01710,Event,68
A01710,Event,93
A01710,Webinar,19
A01710,Product Page,94
A01710,Campaign,52
A01710,Campaign,191
A01710,Product Page,129
A01710,Website,1
A01711,Website,117
A01711,Webinar,148
A01711,Campaign,137
A01711,Website,103
A01711,Webinar,210
A01712,Webinar,106
A01712,Website,65
A01712,Website,333
A01712,Event,1
A01712,Website,21
A01712,Campaign,148
A01712,Event,46
A01712,Website,1
A01713,Product Page,173
A01713,Webinar,73
A01713,Campaign,19
A01713,Campaign,80
A01713,Website,31
A01713,Website,49
A01713,Website,30
A01713,Website,45
A01714,Website,1
A01714,Website,72
A01714,Product Page,131
A01714,Product Page,167
A01714,Product Page,102
A01714,Product Page,236
A01714,Website,110
A01714,Webinar,195
A01714,Product Page,161
A01714,Event,138
A01715,Event,160
A01715,Website,123
A01715,Website,205
A01716,Campaign,35
A01716,Event,152
A01716,Website,96
A01716,Campaign,158
A01716,Webinar,197
A01716,Event,99
A01716,Event,145
A01716,Campaign,120
A01716,Product Page,163
A01717,Webinar,1
A01717,Product Page,144
A01717,Webinar,170
A01717,Website,175
A01717,Campaign,94
A01718,Product Page,17
A01718,Product Page,100
A01718,Product Page,80
A01718,Webinar,83
A01718,Webinar,51
A01718,Product Page,250
A01718,Campaign,141
A01718,Campaign,138
A01718,Campaign,9
A01718,Website,44
A01718,Product Page,122
A01718,Campaign,157
A01718,Campaign,1
A01719,Webinar,17
A01719,Product Page,180
A01719,Website,35
A01719,Website,102
A01719,Website,158
A01719,Webinar,158
A01719,Website,148
A01720,Event,124
A01720,Event,105
A01720,Webinar,131
A01720,Event,192
A01720,Website,118
A01720,Product Page,99
A01721,Campaign,113
A01721,Webinar,161
A01721,Webinar,145
A01721,Product Page,154
A01721,Campaign,122
A01721,Product Page,134
A01721,Product Page,225
A01722,Website,199
A01722,Webinar,237
A01722,Webinar,1
A01722,Webinar,190
A01722,Website,100
A01722,Campaign,158
A01722,Website,64
A01723,Event,337
A01723,Product Page,134
A01723,Product Page,94
A01723,Website,118
A01723,Event,116
A01723,Campaign,117
A01723,Product Page,165
A01723,Event,153
A01723,Website,175
A01723,Campaign,103
A01723,Event,265
A01723,Event,198
A01724,Event,25
A01724,Event,64
A01724,Event,236
A01724,Website,75
A01725,Product Page,115
A01725,Campaign,222
A01725,Webinar,202
A01725,Webinar,72
A01725,Campaign,249
A01725,Campaign,81
A01725,Webinar,5
A01726,Webinar,53
A01726,Campaign,171
A01726,Webinar,107
A01726,Campaign,56
A01726,Webinar,1
A01726,Website,29
A01726,Event,66
A01726,Webinar,141
A01726,Product Page,1
A01726,Webinar,114
A01726,Website,165
A01726,Campaign,1
A01727,Webinar,106
A01727,Product Page,134
A01727,Product Page,1
A01727,Website,134
A01727,Webinar,172
A01727,Website,81
A01727,Website,53
A01727,Website,22
A01727,Event,56
A01728,Website,113
A01728,Product Page,200
A01728,Webinar,115
A01728,Webinar,4
A01728,Event,125
A01728,Product Page,5
A01728,Webinar,90
A01728,Product Page,133
A01728,Event,230
A01728,Campaign,184
A01728,Event,139
A01729,Product Page,1
A01729,Website,121
A01729,Webinar,167
A01729,Webinar,161
A01729,Campaign,118
A01729,Website,194
A01729,Webinar,33
A01729,Webinar,94
A01729,Product Page,120
A01729,Webinar,51
A01729,Campaign,111
A01730,Webinar,76
A01730,Event,120
A01730,Event,131
A01731,Website,144
A01731,Webinar,136
A01731,Campaign,1
A01731,Website,134
A01731,Event,96
A01731,Webinar,174
A01731,Webinar,66
A01731,Event,144
A01731,Campaign,1
A01731,Website,268
A01732,Product Page,222
A01732,Webinar,219
A01732,Webinar,167
A01732,Campaign,178
A01732,Webinar,60
A01733,Product Page,18
A01733,Webinar,67
A01733,Campaign,105
A01733,Product Page,155
A01733,Campaign,196
A01734,Event,118
A01734,Event,245
A01734,Event,255
A01734,Event,84
A01734,Webinar,52
A01734,Website,168
A01734,Campaign,34
A01734,Product Page,173
A01734,Event,163
A01734,Webinar,246
A01734,Website,168
A01734,Campaign,136
A01735,Event,122
A01735,Campaign,118
A01735,Webinar,66
A01735,Webinar,154
A01735,Website,5
A01735,Website,126
A01735,Campaign,105
A01735,Product Page,88
A01735,Campaign,82
A01736,Webinar,253
A01736,Campaign,111
A01736,Event,42
A01736,Event,111
A01736,Website,287
A01736,Webinar,77
A01736,Campaign,94
A01736,Product Page,260
A01736,Product Page,91
