account_id,product_family,product_engagement_score
A01647,AI & ML,37
A01647,Security,81
A01647,Applications,48
A01647,Integration,50
A01648,Infrastructure,38
A01648,Database,49
A01648,Analytics & Data,78
A01648,AI & ML,38
A01648,Security,54
A01648,Applications,34
A01648,Integration,56
A01649,Infrastructure,43
A01649,Database,66
A01649,Analytics & Data,49
A01649,AI & ML,24
A01649,Security,67
A01649,Applications,68
A01649,Integration,35
A01650,Infrastructure,24
A01650,Database,42
A01650,Analytics & Data,32
A01650,AI & ML,33
A01650,Security,65
A01650,Applications,56
A01650,Integration,44
A01651,Infrastructure,46
A01651,Database,99
A01651,Analytics & Data,74
A01651,AI & ML,88
A01651,Security,49
A01651,Applications,49
A01651,Integration,51
A01652,Infrastructure,67
A01652,Database,81
A01652,Analytics & Data,69
A01652,AI & ML,42
A01652,Security,43
A01652,Applications,40
A01652,Integration,99
A01653,Infrastructure,32
A01653,Database,49
A01653,Analytics & Data,34
A01653,AI & ML,35
A01653,Security,86
A01653,Applications,31
A01653,Integration,46
A01654,Infrastructure,51
A01654,Database,50
A01654,Analytics & Data,47
A01654,AI & ML,53
A01654,Security,100
A01654,Applications,54
A01654,Integration,50
A01655,Infrastructure,46
A01655,Database,38
A01655,Analytics & Data,77
A01655,AI & ML,34
A01655,Security,34
A01655,Applications,69
A01655,Integration,46
A01656,Infrastructure,59
A01656,Database,40
A01656,Analytics & Data,28
A01656,AI & ML,20
A01656,Security,87
A01656,Applications,87
A01656,Integration,45
A01657,Infrastructure,45
A01657,Database,85
A01657,Analytics & Data,38
A01657,AI & ML,31
A01657,Security,26
A01657,Applications,48
A01657,Integration,36
A01658,Infrastructure,63
A01658,Database,38
A01658,Analytics & Data,31
A01658,AI & ML,31
A01658,Security,74
A01658,Applications,55
A01658,Integration,43
A01659,Infrastructure,34
A01659,Database,55
A01659,Analytics & Data,55
A01659,AI & ML,49
A01659,Security,27
A01659,Applications,59
A01659,Integration,81
A01660,Infrastructure,48
A01660,Database,45
A01660,Analytics & Data,59
A01660,AI & ML,65
A01660,Security,31
A01660,Applications,35
A01660,Integration,88
A01661,Infrastructure,35
A01661,Database,31
A01661,Analytics & Data,56
A01661,AI & ML,59
A01661,Security,32
A01661,Applications,61
A01661,Integration,53
A01662,Infrastructure,26
A01662,Database,75
A01662,Analytics & Data,42
A01662,AI & ML,53
A01662,Security,82
A01662,Applications,33
A01662,Integration,94
A01663,Infrastructure,57
A01663,Database,93
A01663,Analytics & Data,37
A01663,AI & ML,33
A01663,Security,66
A01663,Applications,36
A01663,Integration,43
A01664,Infrastructure,67
A01664,Database,77
A01664,Analytics & Data,48
A01664,AI & ML,36
A01664,Security,62
A01664,Applications,83
A01664,Integration,46
A01665,Infrastructure,35
A01665,Database,24
A01665,Analytics & Data,39
A01665,AI & ML,86
A01665,Security,59
A01665,Applications,35
A01665,Integration,40
A01666,Infrastructure,13
A01666,Database,58
A01666,Analytics & Data,31
A01666,AI & ML,40
A01666,Security,47
A01666,Applications,53
A01666,Integration,42
A01667,Infrastructure,82
A01667,Database,35
A01667,Analytics & Data,38
A01667,AI & ML,41
A01667,Security,52
A01667,Applications,33
A01667,Integration,54
A01668,Infrastructure,21
A01668,Database,48
A01668,Analytics & Data,63
A01668,AI & ML,59
A01668,Security,48
A01668,Applications,56
A01668,Integration,42
A01669,Infrastructure,45
A01669,Database,36
A01669,Analytics & Data,46
A01669,AI & ML,54
A01669,Security,98
A01669,Applications,100
A01669,Integration,43
A01670,Infrastructure,29
A01670,Database,41
A01670,Analytics & Data,95
A01670,AI & ML,49
A01670,Security,85
A01670,Applications,71
A01670,Integration,46
A01671,Infrastructure,71
A01671,Database,56
A01671,Analytics & Data,46
A01671,AI & ML,59
A01671,Security,69
A01671,Applications,32
A01671,Integration,33
A01672,Infrastructure,66
A01672,Database,63
A01672,Analytics & Data,57
A01672,AI & ML,63
A01672,Security,53
A01672,Applications,29
A01672,Integration,24
A01673,Infrastructure,59
A01673,Database,54
A01673,Analytics & Data,32
A01673,AI & ML,35
A01673,Security,49
A01673,Applications,44
A01673,Integration,68
A01674,Infrastructure,86
A01674,Database,12
A01674,Analytics & Data,40
A01674,AI & ML,57
A01674,Security,65
A01674,Applications,38
A01674,Integration,54
A01675,Infrastructure,29
A01675,Database,88
A01675,Analytics & Data,29
A01675,AI & ML,44
A01675,Security,41
A01675,Applications,20
A01675,Integration,69
A01676,Infrastructure,71
A01676,Database,39
A01676,Analytics & Data,48
A01676,AI & ML,72
A01676,Security,81
A01676,Applications,47
A01676,Integration,41
A01677,Infrastructure,64
A01677,Database,22
A01677,Analytics & Data,43
A01677,AI & ML,39
A01677,Security,52
A01677,Applications,32
A01677,Integration,63
A01678,Infrastructure,47
A01678,Database,36
A01678,Analytics & Data,17
A01678,AI & ML,54
A01678,Security,28
A01678,Applications,29
A01678,Integration,83
A01679,Infrastructure,38
A01679,Database,29
A01679,Analytics & Data,41
A01679,AI & ML,34
A01679,Security,88
A01679,Applications,37
A01679,Integration,29
A01680,Infrastructure,39
A01680,Database,41
A01680,Analytics & Data,100
A01680,AI & ML,41
A01680,Security,69
A01680,Applications,52
A01680,Integration,64
A01681,Infrastructure,49
A01681,Database,20
A01681,Analytics & Data,36
A01681,AI & ML,48
A01681,Security,34
A01681,Applications,31
A01681,Integration,35
A01682,Infrastructure,29
A01682,Database,49
A01682,Analytics & Data,33
A01682,AI & ML,34
A01682,Security,71
A01682,Applications,31
A01682,Integration,56
A01683,Infrastructure,29
A01683,Database,47
A01683,Analytics & Data,62
A01683,AI & ML,33
A01683,Security,93
A01683,Applications,20
A01683,Integration,86
A01684,Infrastructure,37
A01684,Database,45
A01684,Analytics & Data,44
A01684,AI & ML,54
A01684,Security,30
A01684,Applications,42
A01684,Integration,46
A01685,Infrastructure,41
A01685,Database,95
A01685,Analytics & Data,37
A01685,AI & ML,32
A01685,Security,38
A01685,Applications,62
A01685,Integration,42
A01686,Infrastructure,35
A01686,Database,37
A01686,Analytics & Data,61
A01686,AI & ML,46
A01686,Security,75
A01686,Applications,79
A01686,Integration,88
A01687,Infrastructure,40
A01687,Database,40
A01687,Analytics & Data,74
A01687,AI & ML,57
A01687,Security,44
A01687,Applications,26
A01687,Integration,36
A01688,Infrastructure,100
A01688,Database,44
A01688,Analytics & Data,34
A01688,AI & ML,51
A01688,Security,48
A01688,Applications,86
A01688,Integration,49
A01689,Infrastructure,31
A01689,Database,42
A01689,Analytics & Data,44
A01689,AI & ML,24
A01689,Security,49
A01689,Applications,63
A01689,Integration,56
A01690,Infrastructure,66
A01690,Database,99
A01690,Analytics & Data,60
A01690,AI & ML,82
A01690,Security,77
A01690,Applications,61
A01690,Integration,34
A01691,Infrastructure,42
A01691,Database,48
A01691,Analytics & Data,67
A01691,AI & ML,37
A01691,Security,52
A01691,Applications,49
A01691,Integration,72
A01692,Infrastructure,40
A01692,Database,40
A01692,Analytics & Data,42
A01692,AI & ML,25
A01692,Security,43
A01692,Applications,58
A01692,Integration,39
A01693,Infrastructure,62
A01693,Database,26
A01693,Analytics & Data,33
A01693,AI & ML,77
A01693,Security,46
A01693,Applications,33
A01693,Integration,75
A01694,Infrastructure,51
A01694,Database,32
A01694,Analytics & Data,63
A01694,AI & ML,21
A01694,Security,62
A01694,Applications,56
A01694,Integration,61
A01695,Infrastructure,30
A01695,Database,25
A01695,Analytics & Data,41
A01695,AI & ML,35
A01695,Security,51
A01695,Applications,36
A01695,Integration,57
A01696,Infrastructure,38
A01696,Database,37
A01696,Analytics & Data,87
A01696,AI & ML,43
A01696,Security,42
A01696,Applications,61
A01696,Integration,41
A01697,Infrastructure,56
A01697,Database,39
A01697,Analytics & Data,34
A01697,AI & ML,32
A01697,Security,86
A01697,Applications,29
A01697,Integration,60
A01698,Infrastructure,45
A01698,Database,32
A01698,Analytics & Data,40
A01698,AI & ML,54
A01698,Security,54
A01698,Applications,41
A01698,Integration,30
A01699,Infrastructure,16
A01699,Database,65
A01699,Analytics & Data,28
A01699,AI & ML,61
A01699,Security,40
A01699,Applications,50
A01699,Integration,22
A01700,Infrastructure,73
A01700,Database,62
A01700,Analytics & Data,73
A01700,AI & ML,52
A01700,Security,23
A01700,Applications,34
A01700,Integration,15
A01701,Infrastructure,46
A01701,Database,62
A01701,Analytics & Data,26
A01701,AI & ML,17
A01701,Security,56
A01701,Applications,22
A01701,Integration,62
A01702,Infrastructure,17
A01702,Database,23
A01702,Analytics & Data,51
A01702,AI & ML,25
A01702,Security,65
A01702,Applications,26
A01702,Integration,38
A01703,Infrastructure,37
A01703,Database,92
A01703,Analytics & Data,36
A01703,AI & ML,46
A01703,Security,61
A01703,Applications,51
A01703,Integration,46
A01704,Infrastructure,48
A01704,Database,13
A01704,Analytics & Data,29
A01704,AI & ML,74
A01704,Security,38
A01704,Applications,33
A01704,Integration,74
A01705,Infrastructure,27
A01705,Database,32
A01705,Analytics & Data,42
A01705,AI & ML,25
A01705,Security,78
A01705,Applications,57
A01705,Integration,50
A01706,Infrastructure,75
A01706,Database,51
A01706,Analytics & Data,47
A01706,AI & ML,43
A01706,Security,32
A01706,Applications,47
A01706,Integration,41
A01707,Infrastructure,42
A01707,Database,66
A01707,Analytics & Data,42
A01707,AI & ML,38
A01707,Security,38
A01707,Applications,93
A01707,Integration,54
A01708,Infrastructure,45
A01708,Database,28
A01708,Analytics & Data,82
A01708,AI & ML,25
A01708,Security,62
A01708,Applications,88
A01708,Integration,63
A01709,Infrastructure,40
A01709,Database,38
A01709,Analytics & Data,42
A01709,AI & ML,39
A01709,Security,70
A01709,Applications,48
A01709,Integration,51
A01710,Infrastructure,35
A01710,Database,99
A01710,Analytics & Data,37
A01710,AI & ML,52
A01710,Security,18
A01710,Applications,58
A01710,Integration,60
A01711,Infrastructure,35
A01711,Database,25
A01711,Analytics & Data,33
A01711,AI & ML,51
A01711,Security,48
A01711,Applications,38
A01711,Integration,27
A01712,Infrastructure,52
A01712,Database,17
A01712,Analytics & Data,31
A01712,AI & ML,42
A01712,Security,33
A01712,Applications,34
A01712,Integration,44
A01713,Infrastructure,44
A01713,Database,88
A01713,Analytics & Data,39
A01713,AI & ML,44
A01713,Security,48
A01713,Applications,41
A01713,Integration,53
A01714,Infrastructure,28
A01714,Database,67
A01714,Analytics & Data,42
A01714,AI & ML,47
A01714,Security,63
A01714,Applications,75
A01714,Integration,46
A01715,Infrastructure,77
A01715,Database,53
A01715,Analytics & Data,59
A01715,AI & ML,53
A01715,Security,73
A01715,Applications,15
A01715,Integration,34
A01716,Infrastructure,60
A01716,Database,41
A01716,Analytics & Data,46
A01716,AI & ML,98
A01716,Security,40
A01716,Applications,41
A01716,Integration,53
A01717,Infrastructure,86
A01717,Database,46
A01717,Analytics & Data,18
A01717,AI & ML,56
A01717,Security,41
A01717,Applications,48
A01717,Integration,34
A01718,Infrastructure,50
A01718,Database,35
A01718,Analytics & Data,60
A01718,AI & ML,40
A01718,Security,38
A01718,Applications,59
A01718,Integration,48
A01719,Infrastructure,49
A01719,Database,54
A01719,Analytics & Data,66
A01719,AI & ML,43
A01719,Security,62
A01719,Applications,77
A01719,Integration,63
A01720,Infrastructure,41
A01720,Database,22
A01720,Analytics & Data,44
A01720,AI & ML,42
A01720,Security,50
A01720,Applications,69
A01720,Integration,36
A01721,Infrastructure,52
A01721,Database,45
A01721,Analytics & Data,53
A01721,AI & ML,31
A01721,Security,41
A01721,Applications,35
A01721,Integration,41
A01722,Infrastructure,55
A01722,Database,35
A01722,Analytics & Data,33
A01722,AI & ML,73
A01722,Security,28
A01722,Applications,50
A01722,Integration,63
A01723,Infrastructure,41
A01723,Database,50
A01723,Analytics & Data,57
A01723,AI & ML,40
A01723,Security,52
A01723,Applications,67
A01723,Integration,43
A01724,Infrastructure,41
A01724,Database,45
A01724,Analytics & Data,39
A01724,AI & ML,37
A01724,Security,83
A01724,Applications,55
A01724,Integration,40
A01725,Infrastructure,31
A01725,Database,45
A01725,Analytics & Data,32
A01725,AI & ML,34
A01725,Security,48
A01725,Applications,41
A01725,Integration,32
A01726,Infrastructure,35
A01726,Database,42
A01726,Analytics & Data,50
A01726,AI & ML,53
A01726,Security,43
A01726,Applications,50
A01726,Integration,95
A01727,Infrastructure,65
A01727,Database,29
A01727,Analytics & Data,76
A01727,AI & ML,100
A01727,Security,44
A01727,Applications,76
A01727,Integration,38
A01728,Infrastructure,34
A01728,Database,68
A01728,Analytics & Data,35
A01728,AI & ML,28
A01728,Security,38
A01728,Applications,32
A01728,Integration,26
A01729,Infrastructure,37
A01729,Database,41
A01729,Analytics & Data,22
A01729,AI & ML,40
A01729,Security,69
A01729,Applications,66
A01729,Integration,96
A01730,Infrastructure,30
A01730,Database,97
A01730,Analytics & Data,34
A01730,AI & ML,50
A01730,Security,36
A01730,Applications,67
A01730,Integration,25
A01731,Infrastructure,66
A01731,Database,36
A01731,Analytics & Data,48
A01731,AI & ML,57
A01731,Security,23
A01731,Applications,28
A01731,Integration,31
A01732,Infrastructure,29
A01732,Database,41
A01732,Analytics & Data,41
A01732,AI & ML,42
A01732,Security,52
A01732,Applications,35
A01732,Integration,36
A01733,Infrastructure,57
A01733,Database,38
A01733,Analytics & Data,48
A01733,AI & ML,64
A01733,Security,24
A01733,Applications,61
A01733,Integration,38
A01734,Infrastructure,37
A01734,Database,47
A01734,Analytics & Data,50
A01734,AI & ML,39
A01734,Security,32
A01734,Applications,47
A01734,Integration,44
A01735,Infrastructure,37
A01735,Database,82
A01735,Analytics & Data,72
A01735,AI & ML,39
A01735,Security,27
A01735,Applications,99
A01735,Integration,32
A01736,Infrastructure,59
A01736,Database,33
A01736,Analytics & Data,23
A01736,AI & ML,62
A01736,Security,42
A01736,Applications,92
A01736,Integration,32
A01737,Infrastructure,47
A01737,Database,44
A01737,Analytics & Data,53
A01737,AI & ML,29
A01737,Security,28
A01737,Applications,47
A01737,Integration,41
A01738,Infrastructure,91
A01738,Database,50
A01738,Analytics & Data,49
A01738,AI & ML,51
A01738,Security,26
A01738,Applications,88
A01738,Integration,80
A01739,Infrastructure,43
A01739,Database,34
A01739,Analytics & Data,48
A01739,AI & ML,48
A01739,Security,21
A01739,Applications,38
A01739,Integration,66
A01740,Infrastructure,53
A01740,Database,20
A01740,Analytics & Data,42
A01740,AI & ML,37
A01740,Security,25
A01740,Applications,40
A01740,Integration,79
A01741,Infrastructure,71
A01741,Database,37
A01741,Analytics & Data,82
A01741,AI & ML,32
A01741,Security,63
A01741,Applications,55
A01741,Integration,33
A01742,Infrastructure,45
A01742,Database,36
A01742,Analytics & Data,82
A01742,AI & ML,60
A01742,Security,58
A01742,Applications,54
A01742,Integration,50
A01743,Infrastructure,54
A01743,Database,97
A01743,Analytics & Data,40
A01743,AI & ML,41
A01743,Security,54
A01743,Applications,48
A01743,Integration,23
A01744,Infrastructure,57
A01744,Database,65
A01744,Analytics & Data,43
A01744,AI & ML,56
A01744,Security,23
A01744,Applications,39
A01744,Integration,52
A01745,Infrastructure,85
A01745,Database,55
A01745,Analytics & Data,35
A01745,AI & ML,73
A01745,Security,28
A01745,Applications,38
A01745,Integration,46
A01746,Infrastructure,82
A01746,Database,40
A01746,Analytics & Data,51
A01746,AI & ML,49
A01746,Security,39
A01746,Applications,46
A01746,Integration,59
A01747,Infrastructure,47
A01747,Database,47
A01747,Analytics & Data,40
A01747,AI & ML,32
A01747,Security,45
A01747,Applications,59
A01747,Integration,59
A01748,Infrastructure,100
A01748,Database,43
A01748,Analytics & Data,71
A01748,AI & ML,43
A01748,Security,53
A01748,Applications,46
A01748,Integration,26
A01749,Infrastructure,62
A01749,Database,42
A01749,Analytics & Data,93
A01749,AI & ML,38
A01749,Security,50
A01749,Applications,56
A01749,Integration,33
A01750,Infrastructure,51
A01750,Database,34
A01750,Analytics & Data,48
A01750,AI & ML,33
A01750,Security,58
A01750,Applications,36
A01750,Integration,33
A01751,Infrastructure,40
A01751,Database,37
A01751,Analytics & Data,80
A01751,AI & ML,80
A01751,Security,65
A01751,Applications,44
A01751,Integration,43
A01752,Infrastructure,45
A01752,Database,50
A01752,Analytics & Data,68
A01752,AI & ML,60
A01752,Security,38
A01752,Applications,40
A01752,Integration,57
A01753,Infrastructure,20
A01753,Database,29
A01753,Analytics & Data,100
A01753,AI & ML,66
A01753,Security,30
A01753,Applications,60
A01753,Integration,71
A01754,Infrastructure,55
A01754,Database,57
A01754,Analytics & Data,41
A01754,AI & ML,74
A01754,Security,37
A01754,Applications,42
A01754,Integration,69
A01755,Infrastructure,47
A01755,Database,36
A01755,Analytics & Data,38
A01755,AI & ML,42
A01755,Security,86
A01755,Applications,39
A01755,Integration,42
A01756,Infrastructure,67
A01756,Database,77
A01756,Analytics & Data,76
A01756,AI & ML,58
A01756,Security,49
A01756,Applications,37
A01756,Integration,46
A01757,Infrastructure,77
A01757,Database,21
A01757,Analytics & Data,35
A01757,AI & ML,47
A01757,Security,47
A01757,Applications,27
A01757,Integration,67
A01758,Infrastructure,98
A01758,Database,43
A01758,Analytics & Data,63
A01758,AI & ML,72
A01758,Security,53
A01758,Applications,53
A01758,Integration,47
A01759,Infrastructure,42
A01759,Database,26
A01759,Analytics & Data,37
A01759,AI & ML,48
A01759,Security,43
A01759,Applications,36
A01759,Integration,38
A01760,Infrastructure,42
A01760,Database,33
A01760,Analytics & Data,82
A01760,AI & ML,52
A01760,Security,47
A01760,Applications,56
A01760,Integration,46
A01761,Infrastructure,41
A01761,Database,69
A01761,Analytics & Data,29
A01761,AI & ML,71
A01761,Security,27
A01761,Applications,84
A01761,Integration,36
A01762,Infrastructure,45
A01762,Database,100
A01762,Analytics & Data,68
A01762,AI & ML,39
A01762,Security,40
A01762,Applications,59
A01762,Integration,100
A01763,Infrastructure,83
A01763,Database,35
A01763,Analytics & Data,32
A01763,AI & ML,33
A01763,Security,49
A01763,Applications,78
A01763,Integration,44
A01764,Infrastructure,38
A01764,Database,36
A01764,Analytics & Data,59
A01764,AI & ML,44
A01764,Security,33
A01764,Applications,49
A01764,Integration,75
A01765,Infrastructure,27
A01765,Database,41
A01765,Analytics & Data,69
A01765,AI & ML,78
A01765,Security,70
A01765,Applications,72
A01765,Integration,42
A01766,Infrastructure,27
A01766,Database,35
A01766,Analytics & Data,42
A01766,AI & ML,50
A01766,Security,82
A01766,Applications,49
A01766,Integration,21
A01767,Infrastructure,26
A01767,Database,31
A01767,Analytics & Data,41
A01767,AI & ML,96
A01767,Security,49
A01767,Applications,49
A01767,Integration,17
A01768,Infrastructure,35
A01768,Database,40
A01768,Analytics & Data,33
A01768,AI & ML,54
A01768,Security,24
A01768,Applications,37
A01768,Integration,65
A01769,Infrastructure,77
A01769,Database,41
A01769,Analytics & Data,48
A01769,AI & ML,43
A01769,Security,54
A01769,Applications,39
A01769,Integration,26
A01770,Infrastructure,35
A01770,Database,54
A01770,Analytics & Data,51
A01770,AI & ML,32
A01770,Security,49
A01770,Applications,39
A01770,Integration,57
A01771,Infrastructure,55
A01771,Database,51
A01771,Analytics & Data,42
A01771,AI & ML,41
A01771,Security,67
A01771,Applications,55
A01771,Integration,59
A01772,Infrastructure,83
A01772,Database,24
A01772,Analytics & Data,34
A01772,AI & ML,34
A01772,Security,100
A01772,Applications,22
A01772,Integration,80
A01773,Infrastructure,52
A01773,Database,80
A01773,Analytics & Data,89
A01773,AI & ML,30
A01773,Security,41
A01773,Applications,57
A01773,Integration,100
A01774,Infrastructure,50
A01774,Database,25
A01774,Analytics & Data,39
A01774,AI & ML,90
A01774,Security,39
A01774,Applications,31
A01774,Integration,46
A01775,Infrastructure,38
A01775,Database,37
A01775,Analytics & Data,56
A01775,AI & ML,50
A01775,Security,49
A01775,Applications,29
A01775,Integration,42
A01776,Infrastructure,32
A01776,Database,76
A01776,Analytics & Data,36
A01776,AI & ML,57
A01776,Security,91
A01776,Applications,23
A01776,Integration,28
A01777,Infrastructure,30
A01777,Database,27
A01777,Analytics & Data,81
A01777,AI & ML,51
A01777,Security,37
A01777,Applications,85
A01777,Integration,64
A01778,Infrastructure,46
A01778,Database,38
A01778,Analytics & Data,43
A01778,AI & ML,58
A01778,Security,32
A01778,Applications,20
A01778,Integration,44
A01779,Infrastructure,84
A01779,Database,56
A01779,Analytics & Data,59
A01779,AI & ML,35
A01779,Security,55
A01779,Applications,40
A01779,Integration,48
A01780,Infrastructure,28
A01780,Database,78
A01780,Analytics & Data,26
A01780,AI & ML,41
A01780,Security,22
A01780,Applications,39
A01780,Integration,43
A01781,Infrastructure,41
A01781,Database,28
A01781,Analytics & Data,38
A01781,AI & ML,40
A01781,Security,47
A01781,Applications,28
A01781,Integration,34
A01782,Infrastructure,42
A01782,Database,43
A01782,Analytics & Data,74
A01782,AI & ML,100
A01782,Security,46
A01782,Applications,44
A01782,Integration,41
A01783,Infrastructure,39
A01783,Database,73
A01783,Analytics & Data,9
A01783,AI & ML,65
A01783,Security,34
A01783,Applications,31
A01783,Integration,89
A01784,Infrastructure,65
A01784,Database,26
A01784,Analytics & Data,89
A01784,AI & ML,53
A01784,Security,39
A01784,Applications,43
A01784,Integration,61
A01785,Infrastructure,44
A01785,Database,50
A01785,Analytics & Data,64
A01785,AI & ML,48
A01785,Security,83
A01785,Applications,50
A01785,Integration,34
A01786,Infrastructure,35
A01786,Database,53
A01786,Analytics & Data,33
A01786,AI & ML,43
A01786,Security,36
A01786,Applications,36
A01786,Integration,66
A01787,Infrastructure,88
A01787,Database,29
A01787,Analytics & Data,19
A01787,AI & ML,35
A01787,Security,52
A01787,Applications,100
A01787,Integration,32
A01788,Infrastructure,38
A01788,Database,20
A01788,Analytics & Data,28
A01788,AI & ML,58
A01788,Security,58
A01788,Applications,88
A01788,Integration,40
A01789,Infrastructure,29
A01789,Database,21
A01789,Analytics & Data,38
A01789,AI & ML,30
A01789,Security,71
A01789,Applications,36
A01789,Integration,26
A01790,Infrastructure,47
A01790,Database,69
A01790,Analytics & Data,82
A01790,AI & ML,81
A01790,Security,39
A01790,Applications,38
A01790,Integration,51
A01791,Infrastructure,61
A01791,Database,57
A01791,Analytics & Data,58
A01791,AI & ML,55
A01791,Security,41
A01791,Applications,78
A01791,Integration,51
A01792,Infrastructure,92
A01792,Database,28
A01792,Analytics & Data,95
A01792,AI & ML,69
A01792,Security,45
A01792,Applications,46
A01792,Integration,62
A01793,Infrastructure,61
A01793,Database,38
A01793,Analytics & Data,48
A01793,AI & ML,73
A01793,Security,26
A01793,Applications,69
A01793,Integration,46
A01794,Infrastructure,48
A01794,Database,54
A01794,Analytics & Data,79
A01794,AI & ML,37
A01794,Security,57
A01794,Applications,55
A01794,Integration,42
A01795,Infrastructure,53
A01795,Database,68
A01795,Analytics & Data,37
A01795,AI & ML,37
A01795,Security,68
A01795,Applications,61
A01795,Integration,47
A01796,Infrastructure,58
A01796,Database,86
A01796,Analytics & Data,76
A01796,AI & ML,70
A01796,Security,44
A01796,Applications,57
A01796,Integration,37
A01797,Infrastructure,51
A01797,Database,51
A01797,Analytics & Data,25
A01797,AI & ML,52
A01797,Security,26
A01797,Applications,82
A01797,Integration,48
A01798,Infrastructure,61
A01798,Database,63
A01798,Analytics & Data,52
A01798,AI & ML,37
A01798,Security,54
A01798,Applications,46
A01798,Integration,80
A01799,Infrastructure,39
A01799,Database,41
A01799,Analytics & Data,76
A01799,AI & ML,92
A01799,Security,56
A01799,Applications,29
A01799,Integration,57
A01800,Infrastructure,81
A01800,Database,45
A01800,Analytics & Data,29
A01800,AI & ML,42
A01800,Security,45
A01800,Applications,17
A01800,Integration,52
A01801,Infrastructure,32
A01801,Database,33
A01801,Analytics & Data,33
A01801,AI & ML,85
A01801,Security,95
A01801,Applications,18
A01801,Integration,27
A01802,Infrastructure,40
A01802,Database,33
A01802,Analytics & Data,74
A01802,AI & ML,25
A01802,Security,34
A01802,Applications,86
A01802,Integration,61
A01803,Infrastructure,50
A01803,Database,90
A01803,Analytics & Data,56
A01803,AI & ML,48
A01803,Security,39
A01803,Applications,41
A01803,Integration,60
A01804,Infrastructure,36
A01804,Database,43
A01804,Analytics & Data,42
A01804,AI & ML,100
A01804,Security,40
A01804,Applications,66
A01804,Integration,63
A01805,Infrastructure,26
A01805,Database,77
A01805,Analytics & Data,63
A01805,AI & ML,42
A01805,Security,64
A01805,Applications,49
A01805,Integration,60
A01806,Infrastructure,54
A01806,Database,36
A01806,Analytics & Data,73
A01806,AI & ML,47
A01806,Security,25
A01806,Applications,50
A01806,Integration,34
A01807,Infrastructure,57
A01807,Database,48
A01807,Analytics & Data,52
A01807,AI & ML,81
A01807,Security,40
A01807,Applications,44
A01807,Integration,36
A01808,Infrastructure,45
A01808,Database,37
A01808,Analytics & Data,46
A01808,AI & ML,44
A01808,Security,37
A01808,Applications,62
A01808,Integration,20
A01809,Infrastructure,52
A01809,Database,26
A01809,Analytics & Data,25
A01809,AI & ML,69
A01809,Security,61
A01809,Applications,95
A01809,Integration,27
A01810,Infrastructure,40
A01810,Database,50
A01810,Analytics & Data,41
A01810,AI & ML,64
A01810,Security,61
A01810,Applications,47
A01810,Integration,61
A01811,Infrastructure,49
A01811,Database,83
A01811,Analytics & Data,47
A01811,AI & ML,35
A01811,Security,44
A01811,Applications,39
A01811,Integration,93
A01812,Infrastructure,36
A01812,Database,67
A01812,Analytics & Data,40
A01812,AI & ML,30
A01812,Security,61
A01812,Applications,59
A01812,Integration,58
A01813,Infrastructure,44
A01813,Database,42
A01813,Analytics & Data,34
A01813,AI & ML,75
A01813,Security,34
A01813,Applications,33
A01813,Integration,47
A01814,Infrastructure,50
A01814,Database,29
A01814,Analytics & Data,55
A01814,AI & ML,74
A01814,Security,29
A01814,Applications,43
A01814,Integration,64
A01815,Infrastructure,63
A01815,Database,29
A01815,Analytics & Data,45
A01815,AI & ML,34
A01815,Security,24
A01815,Applications,38
A01815,Integration,20
A01816,Infrastructure,64
A01816,Database,27
A01816,Analytics & Data,32
A01816,AI & ML,53
A01816,Security,52
A01816,Applications,63
A01816,Integration,34
A01817,Infrastructure,35
A01817,Database,52
A01817,Analytics & Data,36
A01817,AI & ML,42
A01817,Security,28
A01817,Applications,63
A01817,Integration,59
A01818,Infrastructure,52
A01818,Database,35
A01818,Analytics & Data,40
A01818,AI & ML,49
A01818,Security,83
A01818,Applications,48
A01818,Integration,35
A01819,Infrastructure,31
A01819,Database,57
A01819,Analytics & Data,43
A01819,AI & ML,31
A01819,Security,68
A01819,Applications,72
A01819,Integration,45
A01820,Infrastructure,46
A01820,Database,27
A01820,Analytics & Data,66
A01820,AI & ML,30
A01820,Security,43
A01820,Applications,74
A01820,Integration,84
A01821,Infrastructure,48
A01821,Database,35
A01821,Analytics & Data,39
A01821,AI & ML,56
A01821,Security,93
A01821,Applications,55
A01821,Integration,75
A01822,Infrastructure,27
A01822,Database,71
A01822,Analytics & Data,47
A01822,AI & ML,40
A01822,Security,36
A01822,Applications,42
A01822,Integration,31
A01823,Infrastructure,100
A01823,Database,33
A01823,Analytics & Data,60
A01823,AI & ML,66
A01823,Security,32
A01823,Applications,38
A01823,Integration,42
A01824,Infrastructure,50
A01824,Database,42
A01824,Analytics & Data,24
A01824,AI & ML,76
A01824,Security,46
A01824,Applications,52
A01824,Integration,42
A01825,Infrastructure,35
A01825,Database,31
A01825,Analytics & Data,85
A01825,AI & ML,69
A01825,Security,58
A01825,Applications,43
A01825,Integration,85
A01826,Infrastructure,54
A01826,Database,72
A01826,Analytics & Data,41
A01826,AI & ML,55
A01826,Security,58
A01826,Applications,48
A01826,Integration,64
A01827,Infrastructure,46
A01827,Database,29
A01827,Analytics & Data,31
A01827,AI & ML,42
A01827,Security,83
A01827,Applications,78
A01827,Integration,31
A01828,Infrastructure,22
A01828,Database,69
A01828,Analytics & Data,32
A01828,AI & ML,92
A01828,Security,100
A01828,Applications,24
A01828,Integration,48
