account_id,product_family,amount,status,weighted_amount
A01592,Applications,1674773,Open,1256079.75
A01592,Integration,311351,Open,233513.25
A01593,Infrastructure,3193298,Open,2394973.5
A01593,Analytics & Data,1895171,Open,1421378.25
A01593,Applications,1289826,Open,967369.5
A01593,Integration,3182692,Open,2387019.0
A01594,Infrastructure,709124,Open,531843.0
A01594,Analytics & Data,1822582,Open,1366936.5
A01595,AI & ML,912529,Won,0.0
A01595,Security,3324135,Open,2493101.25
A01595,Integration,601354,Won,0.0
A01596,AI & ML,2516100,Open,1887075.0
A01597,Applications,366406,Open,274804.5
A01597,Integration,1175062,Open,881296.5
A01598,Database,4340605,Lost,0.0
A01598,Analytics & Data,1412803,Open,1059602.25
A01598,AI & ML,3127540,Open,2345655.0
A01599,Infrastructure,2404262,Closed,0.0
A01599,Database,402095,Open,301571.25
A01600,Infrastructure,2021406,Lost,0.0
A01600,Database,2121658,Open,1591243.5
A01600,Analytics & Data,2400440,Open,1800330.0
A01600,AI & ML,6203704,Open,4652778.0
A01600,Applications,2495130,Closed,0.0
A01601,Security,1276718,Closed,0.0
A01601,Integration,1248995,Open,936746.25
A01602,Analytics & Data,863165,Lost,0.0
A01602,Security,2879289,Lost,0.0
A01602,Applications,3199109,Open,2399331.75
A01603,Infrastructure,435206,Open,326404.5
A01603,Database,1946791,Lost,0.0
A01603,AI & ML,2205035,Open,1653776.25
A01604,Database,1252968,Lost,0.0
A01604,Analytics & Data,848175,Open,636131.25
A01604,Applications,1627618,Open,1220713.5
A01605,Analytics & Data,545266,Lost,0.0
A01605,Integration,1174317,Open,880737.75
A01606,Infrastructure,2830962,Open,2123221.5
A01606,Analytics & Data,2975397,Open,2231547.75
A01606,AI & ML,1720235,Open,1290176.25
A01606,Applications,1175287,Open,881465.25
A01606,Integration,1893022,Open,1419766.5
A01607,Analytics & Data,1778666,Open,1333999.5
A01607,AI & ML,1125313,Won,0.0
A01608,Analytics & Data,3205627,Open,2404220.25
A01608,Applications,1665307,Won,0.0
A01609,Infrastructure,2558319,Open,1918739.25
A01609,Database,302759,Closed,0.0
A01610,Infrastructure,1776543,Open,1332407.25
A01610,Database,1840841,Lost,0.0
A01610,Analytics & Data,2886594,Lost,0.0
A01610,Security,565304,Open,423978.0
A01610,Applications,2698798,Lost,0.0
A01611,Integration,704572,Open,528429.0
A01612,Analytics & Data,2829249,Open,2121936.75
A01612,Applications,1417048,Open,1062786.0
A01613,Applications,4135886,Open,3101914.5
A01613,Integration,779221,Lost,0.0
A01614,Infrastructure,556496,Open,417372.0
A01614,Database,1487948,Open,1115961.0
A01614,Analytics & Data,3680172,Open,2760129.0
A01614,AI & ML,1432465,Closed,0.0
A01614,Security,2807269,Closed,0.0
A01614,Applications,866853,Lost,0.0
A01614,Integration,1696092,Open,1272069.0
A01615,Database,7180342,Open,5385256.5
A01615,Analytics & Data,4643515,Lost,0.0
A01615,AI & ML,1657659,Open,1243244.25
A01615,Security,808790,Open,606592.5
A01615,Applications,2108794,Open,1581595.5
A01616,Database,1686104,Closed,0.0
A01616,Analytics & Data,1497120,Open,1122840.0
A01616,AI & ML,3008562,Open,2256421.5
A01616,Applications,780876,Open,585657.0
A01616,Integration,1250433,Open,937824.75
A01617,Infrastructure,1146723,Open,860042.25
A01618,Database,2713923,Open,2035442.25
A01618,Security,6919365,Open,5189523.75
A01618,Integration,2570667,Open,1928000.25
A01619,Database,3367061,Closed,0.0
A01620,Analytics & Data,1480360,Open,1110270.0
A01620,AI & ML,830620,Closed,0.0
A01620,Security,519310,Open,389482.5
A01620,Applications,1752053,Closed,0.0
A01621,Analytics & Data,4600770,Won,0.0
A01621,Applications,1904868,Open,1428651.0
A01622,Infrastructure,2712418,Open,2034313.5
A01622,Security,1491534,Won,0.0
A01622,Applications,543376,Open,407532.0
A01623,Database,1378490,Open,1033867.5
A01623,Analytics & Data,3183162,Won,0.0
A01623,Integration,2468385,Open,1851288.75
A01624,Infrastructure,266079,Lost,0.0
A01624,Security,1264096,Lost,0.0
A01624,Applications,2917470,Open,2188102.5
A01625,Infrastructure,3284911,Open,2463683.25
A01625,Analytics & Data,390162,Open,292621.5
A01626,Database,488513,Open,366384.75
A01626,Integration,363966,Closed,0.0
A01627,Infrastructure,2998007,Open,2248505.25
A01627,AI & ML,2306356,Open,1729767.0
A01627,Security,1626962,Open,1220221.5
A01628,Infrastructure,1019299,Open,764474.25
A01628,Database,1473373,Open,1105029.75
A01628,Integration,484149,Won,0.0
A01629,Infrastructure,998982,Lost,0.0
A01629,Database,4736569,Closed,0.0
A01629,Security,641399,Closed,0.0
A01630,Applications,1062308,Open,796731.0
A01630,Integration,571311,Lost,0.0
A01631,Applications,3259424,Open,2444568.0
A01632,Analytics & Data,2032041,Open,1524030.75
A01633,Analytics & Data,4926909,Open,3695181.75
A01633,AI & ML,1176200,Open,882150.0
A01634,Integration,2566112,Open,1924584.0
A01635,Database,1581498,Open,1186123.5
A01635,Analytics & Data,2499737,Open,1874802.75
A01635,Security,1964439,Won,0.0
A01637,Infrastructure,454269,Open,340701.75
A01637,Analytics & Data,1353777,Open,1015332.75
A01637,AI & ML,4001195,Open,3000896.25
A01637,Applications,1466924,Open,1100193.0
A01638,Infrastructure,862568,Open,646926.0
A01638,Analytics & Data,2473307,Open,1854980.25
A01638,Applications,2923185,Open,2192388.75
A01639,AI & ML,3421326,Won,0.0
A01639,Integration,721015,Open,540761.25
A01640,Applications,1518438,Won,0.0
A01641,Analytics & Data,1281727,Open,961295.25
A01641,AI & ML,2515047,Open,1886285.25
A01642,Infrastructure,2501891,Open,1876418.25
A01642,Analytics & Data,1135563,Open,851672.25
A01642,Security,4703554,Open,3527665.5
A01643,Database,1198762,Lost,0.0
A01643,AI & ML,1521423,Open,1141067.25
A01643,Security,886176,Open,664632.0
A01645,Infrastructure,1365310,Closed,0.0
A01646,AI & ML,1144237,Open,858177.75
A01649,Database,2946511,Closed,0.0
A01650,Analytics & Data,501075,Open,375806.25
A01650,Security,945254,Open,708940.5
A01651,Infrastructure,1440741,Open,1080555.75
A01651,Database,5100622,Lost,0.0
A01651,Analytics & Data,2357688,Open,1768266.0
A01651,Security,1118752,Open,839064.0
A01651,Integration,2101797,Won,0.0
A01652,Infrastructure,1460722,Open,1095541.5
A01652,Analytics & Data,2271831,Won,0.0
A01653,Database,2138660,Lost,0.0
A01653,AI & ML,1318811,Won,0.0
A01654,Infrastructure,2221511,Open,1666133.25
A01654,Security,4660365,Open,3495273.75
A01654,Integration,718829,Open,539121.75
A01656,Security,3443123,Closed,0.0
A01656,Applications,1575400,Lost,0.0
A01656,Integration,574889,Open,431166.75
A01657,AI & ML,821165,Lost,0.0
A01658,Infrastructure,3530766,Won,0.0
A01658,Database,930412,Open,697809.0
A01658,Analytics & Data,526075,Closed,0.0
A01658,AI & ML,564206,Open,423154.5
A01658,Security,2102745,Open,1577058.75
A01658,Applications,1827759,Closed,0.0
A01659,AI & ML,5045740,Open,3784305.0
A01660,Infrastructure,1306858,Won,0.0
A01660,Analytics & Data,1025444,Open,769083.0
A01660,AI & ML,3871402,Won,0.0
A01660,Integration,3307914,Open,2480935.5
A01661,Analytics & Data,1789391,Open,1342043.25
A01661,Applications,1529220,Lost,0.0
A01662,Database,5463582,Open,4097686.5
A01662,Security,1843930,Open,1382947.5
A01662,Integration,1318321,Open,988740.75
A01663,Integration,945884,Closed,0.0
A01664,Infrastructure,750376,Open,562782.0
A01664,Security,3077377,Open,2308032.75
A01664,Applications,4727514,Open,3545635.5
A01665,AI & ML,3277205,Open,2457903.75
A01665,Security,1758941,Won,0.0
A01666,AI & ML,940149,Lost,0.0
A01666,Security,1364202,Open,1023151.5
A01666,Applications,2110322,Open,1582741.5
A01668,Security,684736,Open,513552.0
A01668,Applications,1316921,Open,987690.75
A01669,Analytics & Data,475379,Open,356534.25
A01669,AI & ML,1630172,Open,1222629.0
A01669,Security,4141101,Open,3105825.75
A01669,Integration,750852,Open,563139.0
A01670,Database,1729183,Open,1296887.25
A01670,AI & ML,4216942,Open,3162706.5
A01671,Infrastructure,2252277,Open,1689207.75
A01671,Analytics & Data,934350,Open,700762.5
A01672,Database,2386638,Open,1789978.5
A01673,Database,900328,Closed,0.0
A01674,Infrastructure,1200405,Lost,0.0
A01674,Integration,899363,Open,674522.25
A01675,AI & ML,402200,Open,301650.0
A01676,Analytics & Data,572386,Open,429289.5
A01676,AI & ML,1440650,Won,0.0
A01676,Security,882518,Open,661888.5
A01677,Security,662926,Won,0.0
A01677,Applications,452841,Open,339630.75
A01678,Analytics & Data,285453,Closed,0.0
A01678,AI & ML,1488384,Open,1116288.0
A01678,Applications,537884,Open,403413.0
A01678,Integration,1617247,Open,1212935.25
A01679,Database,570484,Open,427863.0
A01679,AI & ML,1363451,Won,0.0
A01679,Security,2438839,Closed,0.0
A01679,Integration,666648,Open,499986.0
A01680,Analytics & Data,4918519,Open,3688889.25
A01680,Security,1019899,Open,764924.25
A01680,Integration,2399696,Open,1799772.0
A01681,Infrastructure,1323946,Open,992959.5
A01681,AI & ML,694340,Open,520755.0
A01681,Security,1278019,Open,958514.25
A01682,Database,1174767,Open,881075.25
A01682,Security,798393,Won,0.0
A01683,Infrastructure,296454,Open,222340.5
A01683,Security,2246430,Lost,0.0
A01683,Applications,381134,Won,0.0
A01683,Integration,1544504,Won,0.0
A01684,AI & ML,1557373,Open,1168029.75
A01685,Database,1732059,Open,1299044.25
A01685,Applications,3489623,Open,2617217.25
A01685,Integration,539079,Open,404309.25
A01686,Security,2159163,Open,1619372.25
A01686,Integration,927599,Open,695699.25
A01687,Security,1633280,Open,1224960.0
A01688,Infrastructure,2026642,Lost,0.0
A01689,Security,1935831,Open,1451873.25
A01689,Applications,2465612,Open,1849209.0
A01690,Infrastructure,1162847,Closed,0.0
A01690,AI & ML,2382499,Won,0.0
A01690,Security,2130718,Open,1598038.5
A01690,Applications,653493,Open,490119.75
A01691,Analytics & Data,2783361,Open,2087520.75
A01691,Integration,2619854,Open,1964890.5
A01692,Infrastructure,659229,Closed,0.0
A01692,Analytics & Data,1050323,Closed,0.0
A01692,Applications,1184285,Lost,0.0
A01693,Database,459244,Open,344433.0
A01693,AI & ML,3385704,Closed,0.0
A01693,Integration,1835587,Open,1376690.25
A01694,Analytics & Data,1008982,Closed,0.0
A01695,Database,1615206,Open,1211404.5
A01695,Analytics & Data,468456,Lost,0.0
A01695,Integration,2807631,Open,2105723.25
A01696,Infrastructure,617030,Open,462772.5
A01696,Database,164185,Open,123138.75
A01696,AI & ML,1608776,Won,0.0
A01696,Security,1091911,Lost,0.0
A01697,Security,3989957,Open,2992467.75
A01697,Integration,556978,Open,417733.5
A01698,Infrastructure,1487060,Open,1115295.0
A01698,AI & ML,1823027,Open,1367270.25
A01698,Applications,2377604,Open,1783203.0
A01699,Infrastructure,358189,Open,268641.75
A01699,Database,1080533,Lost,0.0
A01699,Security,1457262,Open,1092946.5
A01700,Database,650725,Open,488043.75
A01700,Analytics & Data,2993779,Open,2245334.25
A01702,Security,1852508,Won,0.0
A01703,Database,14088969,Open,10566726.75
A01703,AI & ML,620695,Won,0.0
A01704,Integration,2793629,Open,2095221.75
A01705,Security,7782751,Open,5837063.25
A01706,Database,1274460,Won,0.0
A01706,AI & ML,820212,Open,615159.0
A01707,Applications,5518818,Open,4139113.5
A01709,Integration,1669682,Open,1252261.5
A01710,Database,4463696,Closed,0.0
A01710,AI & ML,1556334,Open,1167250.5
A01710,Integration,770945,Won,0.0
A01711,AI & ML,304780,Won,0.0
A01713,AI & ML,1350067,Open,1012550.25
A01713,Integration,1037147,Open,777860.25
A01714,Database,2625318,Open,1968988.5
A01714,AI & ML,2620470,Open,1965352.5
A01714,Security,2547764,Open,1910823.0
A01714,Integration,1727197,Open,1295397.75
A01715,Infrastructure,7708169,Won,0.0
A01715,Security,2679487,Lost,0.0
A01716,Infrastructure,1323362,Open,992521.5
A01716,Database,568110,Won,0.0
A01716,AI & ML,2822130,Open,2116597.5
A01716,Applications,1340775,Open,1005581.25
A01717,Infrastructure,2746886,Won,0.0
A01717,AI & ML,2500713,Won,0.0
A01717,Applications,3581455,Open,2686091.25
A01718,Infrastructure,2381878,Open,1786408.5
A01718,Database,1637501,Open,1228125.75
A01718,Analytics & Data,1222517,Open,916887.75
A01719,Analytics & Data,1499216,Open,1124412.0
A01719,Applications,5667603,Lost,0.0
A01721,Database,1729846,Open,1297384.5
A01722,Infrastructure,234566,Lost,0.0
A01722,AI & ML,1480176,Open,1110132.0
A01723,Infrastructure,1142777,Open,857082.75
A01723,Database,925400,Open,694050.0
A01723,Analytics & Data,943011,Open,707258.25
A01723,Applications,1348802,Closed,0.0
A01724,Security,879484,Closed,0.0
A01726,Security,523839,Won,0.0
A01726,Integration,4561820,Open,3421365.0
A01727,AI & ML,2316821,Open,1737615.75
A01727,Security,3713288,Open,2784966.0
A01727,Applications,2302664,Open,1726998.0
A01728,Security,1094865,Won,0.0
A01729,AI & ML,1375462,Won,0.0
A01729,Security,2001427,Open,1501070.25
A01730,Applications,3210707,Open,2408030.25
A01731,Integration,474789,Lost,0.0
A01732,Security,1229615,Closed,0.0
A01733,Analytics & Data,1602127,Won,0.0
A01735,Database,2821590,Open,2116192.5
A01735,Analytics & Data,2146742,Lost,0.0
A01735,AI & ML,571337,Open,428502.75
A01735,Applications,3781593,Open,2836194.75
A01736,Database,1623301,Open,1217475.75
A01736,AI & ML,1333517,Open,1000137.75
A01736,Security,769139,Won,0.0
A01736,Applications,4941752,Open,3706314.0
A01737,Analytics & Data,2538154,Open,1903615.5
A01738,Infrastructure,2095225,Won,0.0
A01738,Database,940269,Lost,0.0
A01738,Analytics & Data,1076106,Open,807079.5
A01738,AI & ML,1966864,Won,0.0
A01738,Applications,2239207,Open,1679405.25
A01739,AI & ML,2883466,Open,2162599.5
A01740,Infrastructure,1269613,Open,952209.75
A01741,Infrastructure,2202624,Open,1651968.0
A01741,Analytics & Data,1953750,Open,1465312.5
A01742,Infrastructure,5288273,Open,3966204.75
A01742,Analytics & Data,5537105,Open,4152828.75
A01742,AI & ML,3042908,Open,2282181.0
A01742,Applications,936355,Open,702266.25
A01743,Security,1493375,Open,1120031.25
A01743,Applications,1984900,Open,1488675.0
A01744,Analytics & Data,980498,Won,0.0
A01744,AI & ML,1531407,Lost,0.0
A01744,Security,318866,Open,239149.5
A01744,Applications,761748,Won,0.0
A01744,Integration,1306486,Won,0.0
A01745,Infrastructure,2522182,Open,1891636.5
A01745,Analytics & Data,1050965,Won,0.0
A01745,AI & ML,7130921,Open,5348190.75
A01745,Security,1011007,Closed,0.0
A01746,Infrastructure,7240914,Won,0.0
A01746,Database,1183918,Open,887938.5
A01747,AI & ML,770663,Open,577997.25
A01747,Integration,985313,Open,738984.75
A01748,Infrastructure,3629325,Open,2721993.75
A01748,Analytics & Data,3287508,Open,2465631.0
A01749,Database,1416517,Won,0.0
A01749,Analytics & Data,1345655,Lost,0.0
A01749,Security,1715625,Open,1286718.75
A01749,Applications,1593582,Open,1195186.5
A01750,Security,1889581,Open,1417185.75
A01751,Database,271657,Won,0.0
A01751,Analytics & Data,10386110,Open,7789582.5
A01751,Applications,1183307,Open,887480.25
A01752,Infrastructure,612433,Open,459324.75
A01752,Database,566936,Open,425202.0
A01752,Analytics & Data,5395546,Open,4046659.5
A01753,Analytics & Data,5143305,Won,0.0
A01753,Security,1679795,Won,0.0
A01753,Applications,693219,Open,519914.25
A01753,Integration,2023062,Open,1517296.5
A01754,AI & ML,1396009,Open,1047006.75
A01754,Applications,1652375,Open,1239281.25
A01755,AI & ML,2625793,Open,1969344.75
A01755,Security,5399113,Closed,0.0
A01756,Infrastructure,2535234,Open,1901425.5
A01756,Database,2772407,Open,2079305.25
A01756,AI & ML,556738,Open,417553.5
A01757,AI & ML,2323086,Lost,0.0
A01757,Security,1478409,Won,0.0
A01758,Infrastructure,5377741,Open,4033305.75
A01758,AI & ML,1935792,Won,0.0
A01760,Database,1022747,Open,767060.25
A01760,Applications,1490042,Open,1117531.5
A01761,Analytics & Data,879940,Open,659955.0
A01761,AI & ML,4870637,Lost,0.0
A01761,Applications,1849996,Open,1387497.0
A01761,Integration,2481904,Open,1861428.0
A01762,Infrastructure,1378123,Open,1033592.25
A01762,Applications,4173820,Lost,0.0
A01763,Infrastructure,2403872,Lost,0.0
A01763,Analytics & Data,572025,Open,429018.75
A01763,Security,737222,Open,552916.5
A01763,Applications,1157687,Won,0.0
A01764,Security,962461,Open,721845.75
A01764,Applications,1916617,Open,1437462.75
A01764,Integration,2547098,Open,1910323.5
A01765,Security,2740795,Open,2055596.25
A01767,Infrastructure,201993,Open,151494.75
A01767,AI & ML,4181498,Lost,0.0
A01768,Applications,579927,Closed,0.0
A01768,Integration,1229206,Won,0.0
A01769,Infrastructure,1089329,Open,816996.75
A01770,Infrastructure,735262,Open,551446.5
A01770,AI & ML,713641,Won,0.0
A01770,Integration,3336139,Open,2502104.25
A01771,Infrastructure,1267570,Open,950677.5
A01771,Applications,1004717,Lost,0.0
A01772,Integration,2165630,Won,0.0
A01773,Database,2357862,Lost,0.0
A01773,Analytics & Data,2625745,Lost,0.0
A01773,AI & ML,557954,Open,418465.5
A01773,Applications,735939,Open,551954.25
A01773,Integration,3941122,Open,2955841.5
A01774,Infrastructure,811817,Open,608862.75
A01774,Database,705626,Open,529219.5
A01774,AI & ML,1428838,Lost,0.0
A01775,Database,633533,Lost,0.0
A01775,AI & ML,1907063,Lost,0.0
A01775,Security,1516268,Open,1137201.0
A01776,Database,1085218,Lost,0.0
A01776,AI & ML,1194149,Open,895611.75
A01776,Security,2191822,Open,1643866.5
A01777,Analytics & Data,2104848,Won,0.0
A01778,Analytics & Data,1021808,Closed,0.0
A01778,AI & ML,2580042,Lost,0.0
A01778,Applications,776462,Won,0.0
A01778,Integration,1703846,Lost,0.0
A01779,Infrastructure,883897,Open,662922.75
A01779,Database,1012372,Open,759279.0
A01779,AI & ML,1063316,Open,797487.0
A01779,Security,1016806,Open,762604.5
A01779,Integration,724838,Closed,0.0
A01780,Database,1365756,Open,1024317.0
A01780,AI & ML,1151063,Open,863297.25
A01782,Analytics & Data,2180080,Open,1635060.0
A01782,AI & ML,9089431,Open,6817073.25
A01782,Integration,1111570,Lost,0.0
A01783,Infrastructure,773699,Open,580274.25
A01783,Database,1415187,Open,1061390.25
A01783,AI & ML,484613,Open,363459.75
A01783,Integration,2153520,Open,1615140.0
A01784,Analytics & Data,1831397,Open,1373547.75
A01784,Security,1229461,Lost,0.0
A01784,Integration,819151,Open,614363.25
A01785,Database,1202074,Lost,0.0
A01785,Analytics & Data,1641403,Open,1231052.25
A01786,Database,1905747,Open,1429310.25
A01787,Analytics & Data,365580,Open,274185.0
A01787,AI & ML,1781696,Won,0.0
A01787,Security,232048,Open,174036.0
A01787,Applications,1669594,Closed,0.0
A01788,Database,374268,Open,280701.0
A01788,Security,1947918,Open,1460938.5
A01788,Integration,900722,Open,675541.5
A01789,Analytics & Data,1634010,Open,1225507.5
A01789,AI & ML,658950,Open,494212.5
A01789,Security,2381773,Open,1786329.75
A01789,Applications,287885,Lost,0.0
A01790,Infrastructure,879200,Open,659400.0
A01790,Database,2238868,Won,0.0
A01790,Applications,906803,Open,680102.25
A01790,Integration,661158,Open,495868.5
A01791,Database,1363715,Won,0.0
A01791,Analytics & Data,4173830,Open,3130372.5
A01791,AI & ML,1069305,Open,801978.75
A01791,Security,2283825,Open,1712868.75
A01791,Applications,2715671,Open,2036753.25
A01792,Infrastructure,4304305,Open,3228228.75
A01792,Analytics & Data,2727486,Open,2045614.5
A01792,Applications,2040018,Open,1530013.5
A01792,Integration,897215,Won,0.0
A01793,Infrastructure,1635144,Lost,0.0
A01793,Database,1329106,Open,996829.5
A01793,Applications,2680487,Open,2010365.25
A01794,Infrastructure,925707,Open,694280.25
A01794,Database,1806004,Open,1354503.0
A01794,AI & ML,687090,Lost,0.0
A01794,Security,2233811,Open,1675358.25
A01795,Database,2837178,Open,2127883.5
A01795,Security,1555971,Lost,0.0
A01795,Applications,1756072,Open,1317054.0
A01795,Integration,544184,Closed,0.0
A01796,Infrastructure,1814561,Open,1360920.75
A01796,AI & ML,1561923,Open,1171442.25
A01796,Integration,230426,Won,0.0
A01797,Applications,5597385,Open,4198038.75
A01798,Database,885732,Open,664299.0
A01798,Integration,3468689,Lost,0.0
A01799,Infrastructure,926145,Open,694608.75
A01799,Analytics & Data,2302436,Closed,0.0
A01799,AI & ML,2345001,Open,1758750.75
A01799,Integration,335585,Open,251688.75
A01801,Analytics & Data,400121,Open,300090.75
A01801,AI & ML,2431825,Open,1823868.75
A01801,Security,4067397,Open,3050547.75
A01802,Infrastructure,1595608,Lost,0.0
A01802,Integration,1622404,Open,1216803.0
A01803,Database,2065616,Closed,0.0
A01803,Analytics & Data,377575,Open,283181.25
A01803,AI & ML,1445267,Open,1083950.25
A01803,Integration,1176652,Open,882489.0
A01804,AI & ML,7631376,Won,0.0
A01804,Integration,3300086,Open,2475064.5
A01805,Infrastructure,612361,Won,0.0
A01805,Database,1555570,Open,1166677.5
A01805,Analytics & Data,3265916,Lost,0.0
A01805,Security,4959576,Open,3719682.0
A01805,Applications,1539871,Lost,0.0
A01805,Integration,3717445,Open,2788083.75
A01806,Infrastructure,1391588,Open,1043691.0
A01806,Analytics & Data,6457149,Open,4842861.75
A01806,AI & ML,2158836,Open,1619127.0
A01807,Infrastructure,1013914,Open,760435.5
A01807,Database,852113,Open,639084.75
A01808,Analytics & Data,1167308,Open,875481.0
A01808,AI & ML,1271169,Open,953376.75
A01808,Applications,893898,Open,670423.5
A01809,Analytics & Data,1575759,Lost,0.0
A01810,Infrastructure,2630843,Open,1973132.25
A01810,AI & ML,2071773,Open,1553829.75
A01810,Security,1314760,Won,0.0
A01810,Applications,3402280,Open,2551710.0
A01811,Security,1066404,Open,799803.0
A01811,Integration,13997355,Open,10498016.25
A01812,Infrastructure,787955,Open,590966.25
A01812,Database,1290338,Closed,0.0
A01812,Analytics & Data,1310184,Lost,0.0
A01812,Security,1003025,Lost,0.0
A01812,Integration,1802656,Closed,0.0
A01813,Integration,910184,Open,682638.0
A01814,AI & ML,1519853,Open,1139889.75
A01815,Infrastructure,1589380,Open,1192035.0
A01815,Integration,696028,Closed,0.0
A01816,Integration,1145457,Open,859092.75
A01817,Infrastructure,644219,Open,483164.25
A01817,Analytics & Data,1364814,Open,1023610.5
A01817,Security,664637,Won,0.0
A01817,Applications,991569,Open,743676.75
A01817,Integration,1023183,Open,767387.25
A01818,Security,1810798,Lost,0.0
A01818,Applications,762211,Won,0.0
A01819,Infrastructure,805620,Open,604215.0
A01819,Database,926474,Open,694855.5
A01820,Analytics & Data,1201324,Lost,0.0
A01820,Security,2754265,Open,2065698.75
A01820,Integration,3942937,Open,2957202.75
A01821,AI & ML,1047243,Open,785432.25
A01821,Security,2238085,Open,1678563.75
A01821,Integration,1676337,Open,1257252.75
A01822,Infrastructure,198631,Lost,0.0
A01822,Security,661125,Open,495843.75
A01823,Infrastructure,3181982,Open,2386486.5
A01823,Analytics & Data,1843864,Closed,0.0
A01824,Database,1612373,Open,1209279.75
A01824,Security,1770031,Lost,0.0
A01825,Security,962923,Open,722192.25
A01826,Infrastructure,523165,Open,392373.75
A01827,Applications,3647507,Open,2735630.25
A01828,Infrastructure,430917,Lost,0.0
A01828,AI & ML,1760364,Closed,0.0
A01829,Analytics & Data,1224829,Closed,0.0
A01829,AI & ML,2226526,Won,0.0
A01829,Applications,2832155,Open,2124116.25
A01829,Integration,407318,Open,305488.5
A01830,Security,1582338,Open,1186753.5
A01830,Integration,2330047,Open,1747535.25
A01832,Database,1955163,Open,1466372.25
A01832,Applications,2251784,Open,1688838.0
A01833,Database,1001158,Open,750868.5
A01834,Database,1317669,Open,988251.75
A01834,Integration,3732475,Open,2799356.25
A01835,Applications,534624,Open,400968.0
A01836,Infrastructure,2277402,Open,1708051.5
A01836,Integration,1903345,Open,1427508.75
A01837,Database,2726129,Open,2044596.75
A01837,Analytics & Data,1203817,Open,902862.75
A01838,Infrastructure,6602835,Open,4952126.25
A01838,Security,1524284,Won,0.0
A01838,Applications,821822,Lost,0.0
A01839,Database,1706218,Open,1279663.5
A01839,Analytics & Data,518990,Open,389242.5
A01839,Security,1352056,Closed,0.0
A01839,Applications,903939,Lost,0.0
A01840,Database,2278454,Lost,0.0
A01840,AI & ML,1369121,Open,1026840.75
A01841,Infrastructure,639592,Open,479694.0
A01841,Analytics & Data,908897,Open,681672.75
A01841,AI & ML,3965175,Lost,0.0
A01841,Integration,1921501,Closed,0.0
A01843,Applications,1803954,Open,1352965.5
A01843,Integration,972832,Open,729624.0
A01844,Analytics & Data,256353,Open,192264.75
A01845,Infrastructure,4469917,Open,3352437.75
A01845,Database,1086042,Open,814531.5
A01845,Applications,3746692,Open,2810019.0
A01846,Infrastructure,2371577,Open,1778682.75
A01846,Analytics & Data,3461628,Open,2596221.0
A01846,Applications,455530,Open,341647.5
A01846,Integration,2031042,Open,1523281.5
A01847,Infrastructure,874341,Open,655755.75
A01847,Applications,2634914,Open,1976185.5
A01847,Integration,4086389,Lost,0.0
A01848,Infrastructure,966643,Open,724982.25
A01848,Database,926700,Open,695025.0
A01848,Integration,411753,Open,308814.75
A01849,AI & ML,1068035,Open,801026.25
A01849,Applications,6428438,Open,4821328.5
A01850,AI & ML,675817,Closed,0.0
A01850,Security,1447788,Open,1085841.0
A01850,Integration,738923,Won,0.0
A01851,Analytics & Data,433324,Lost,0.0
A01851,Applications,1919389,Open,1439541.75
A01852,Infrastructure,1549130,Open,1161847.5
A01852,Applications,1527470,Open,1145602.5
A01854,Database,1129524,Open,847143.0
A01854,Security,1030849,Open,773136.75
A01855,Infrastructure,5890036,Open,4417527.0
A01855,Database,2091832,Closed,0.0
A01855,AI & ML,1554329,Closed,0.0
A01855,Security,630444,Open,472833.0
A01855,Integration,983507,Open,737630.25
A01856,Analytics & Data,1727994,Won,0.0
A01857,Database,1267744,Open,950808.0
A01857,Analytics & Data,935514,Open,701635.5
A01857,AI & ML,1430045,Won,0.0
A01857,Security,2791479,Open,2093609.25
A01857,Integration,2462158,Open,1846618.5
A01858,Analytics & Data,715334,Lost,0.0
A01858,Security,4465338,Open,3349003.5
A01858,Integration,765275,Won,0.0
A01859,Infrastructure,647377,Open,485532.75
A01859,Database,2706201,Won,0.0
A01859,Security,3229690,Won,0.0
A01859,Applications,2632115,Open,1974086.25
A01859,Integration,529512,Open,397134.0
A01860,Applications,1239829,Open,929871.75
A01861,Infrastructure,372793,Open,279594.75
A01861,Database,404604,Open,303453.0
A01861,Analytics & Data,1641223,Open,1230917.25
A01861,Applications,2417229,Open,1812921.75
A01862,Database,1344989,Open,1008741.75
A01862,AI & ML,842039,Won,0.0
A01863,Infrastructure,1420060,Open,1065045.0
A01863,Applications,901520,Open,676140.0
A01864,Security,2074090,Open,1555567.5
A01865,Integration,1561508,Open,1171131.0
A01866,Infrastructure,3657016,Open,2742762.0
A01866,Database,2240551,Open,1680413.25
A01866,Security,796353,Open,597264.75
A01867,Database,6304574,Open,4728430.5
A01867,AI & ML,1515901,Closed,0.0
A01867,Security,1172533,Open,879399.75
A01867,Integration,931635,Open,698726.25
A01868,Database,2295760,Open,1721820.0
A01868,Analytics & Data,2439481,Lost,0.0
A01868,Security,602073,Open,451554.75
A01869,Applications,1148532,Won,0.0
A01870,Database,1437428,Open,1078071.0
A01870,Security,622140,Open,466605.0
A01870,Applications,2452265,Open,1839198.75
A01871,Infrastructure,1987133,Open,1490349.75
A01871,Analytics & Data,2679267,Open,2009450.25
A01872,Database,728723,Open,546542.25
A01872,Security,5098337,Won,0.0
A01872,Applications,275279,Open,206459.25
A01873,Analytics & Data,2071998,Open,1553998.5
