account_id,channel,days_ago
A01144,Campaign,270
A01144,Event,131
A01145,Webinar,100
A01145,Campaign,120
A01145,Website,152
A01145,Webinar,172
A01145,Event,182
A01145,Product Page,107
A01145,Event,182
A01145,Event,137
A01145,Website,137
A01145,Webinar,80
A01145,Product Page,157
A01145,Event,156
A01145,Website,49
A01145,Product Page,150
A01145,Event,120
A01145,Event,61
A01145,Event,87
A01145,Event,180
A01145,Website,70
A01145,Webinar,83
A01146,Event,124
A01146,Webinar,181
A01146,Website,79
A01146,Campaign,174
A01146,Campaign,84
A01146,Website,46
A01146,Campaign,94
A01146,Product Page,68
A01146,Event,150
A01146,Product Page,58
A01146,Product Page,46
A01146,Website,129
A01146,Website,157
A01146,Campaign,35
A01146,Website,68
A01146,Webinar,103
A01147,Product Page,44
A01147,Event,10
A01147,Website,41
A01147,Website,73
A01147,Campaign,34
A01147,Website,10
A01147,Website,73
A01147,Product Page,34
A01147,Website,13
A01147,Webinar,7
A01147,Product Page,43
A01147,Event,63
A01147,Website,49
A01147,Campaign,66
A01147,Webinar,68
A01147,Event,25
A01147,Website,16
A01147,Product Page,67
A01147,Website,13
A01147,Campaign,73
A01147,Website,26
A01147,Campaign,42
A01147,Event,50
A01147,Product Page,38
A01147,Webinar,27
A01148,Webinar,144
A01148,Webinar,343
A01148,Campaign,253
A01148,Product Page,310
A01148,Website,155
A01148,Campaign,140
A01149,Webinar,113
A01149,Event,71
A01149,Webinar,69
A01149,Campaign,132
A01149,Webinar,85
A01149,Website,158
A01149,Webinar,66
A01149,Website,184
A01149,Event,152
A01149,Webinar,163
A01149,Event,140
A01149,Campaign,70
A01149,Campaign,53
A01149,Event,179
A01149,Product Page,72
A01150,Product Page,187
A01150,Webinar,155
A01150,Website,168
A01150,Product Page,43
A01150,Campaign,169
A01150,Event,165
A01150,Event,36
A01150,Event,66
A01150,Campaign,139
A01150,Product Page,52
A01150,Webinar,99
A01150,Product Page,47
A01150,Product Page,137
A01151,Event,55
A01151,Event,17
A01151,Webinar,36
A01151,Event,47
A01151,Campaign,56
A01151,Campaign,23
A01151,Webinar,13
A01151,Campaign,27
A01151,Webinar,15
A01151,Product Page,61
A01151,Event,8
A01151,Campaign,48
A01151,Website,63
A01151,Event,66
A01151,Website,36
A01151,Event,34
A01151,Website,70
A01151,Event,68
A01151,Webinar,49
A01151,Event,19
A01151,Webinar,41
A01151,Product Page,74
A01151,Event,58
A01151,Event,58
A01152,Product Page,80
A01152,Product Page,174
A01152,Website,185
A01152,Website,68
A01152,Product Page,106
A01152,Event,168
A01152,Event,77
A01152,Product Page,125
A01152,Event,187
A01152,Event,101
A01152,Website,67
A01152,Product Page,135
A01152,Campaign,153
A01152,Event,64
A01152,Webinar,135
A01152,Product Page,136
A01152,Campaign,112
A01153,Website,51
A01153,Event,18
A01153,Campaign,66
A01153,Website,25
A01153,Event,18
A01153,Event,45
A01153,Event,22
A01153,Website,52
A01153,Website,29
A01153,Webinar,35
A01153,Event,17
A01153,Event,25
A01153,Product Page,56
A01153,Webinar,42
A01153,Webinar,6
A01153,Campaign,52
A01153,Campaign,39
A01153,Webinar,25
A01153,Campaign,37
A01153,Webinar,56
A01153,Webinar,14
A01153,Webinar,40
A01154,Webinar,18
A01154,Product Page,44
A01154,Campaign,22
A01154,Event,24
A01154,Webinar,29
A01154,Event,57
A01154,Website,69
A01154,Campaign,54
A01154,Webinar,32
A01154,Event,19
A01154,Event,46
A01154,Event,57
A01154,Website,25
A01154,Event,13
A01154,Website,18
A01154,Campaign,13
A01154,Website,13
A01154,Webinar,19
A01154,Website,18
A01154,Webinar,50
A01154,Website,49
A01154,Website,9
A01155,Event,110
A01155,Campaign,94
A01155,Webinar,82
A01155,Campaign,79
A01155,Product Page,168
A01155,Webinar,80
A01155,Campaign,37
A01155,Webinar,154
A01155,Campaign,190
A01155,Campaign,56
A01155,Campaign,180
A01155,Product Page,84
A01155,Product Page,183
A01155,Product Page,97
A01156,Product Page,148
A01156,Event,170
A01156,Campaign,106
A01156,Website,103
A01156,Event,53
A01156,Webinar,75
A01156,Campaign,140
A01156,Webinar,163
A01156,Website,161
A01156,Event,165
A01156,Campaign,133
A01156,Event,158
A01156,Webinar,65
A01156,Webinar,84
A01156,Event,138
A01156,Product Page,161
A01156,Product Page,94
A01156,Campaign,76
A01156,Website,61
A01157,Event,152
A01157,Webinar,113
A01157,Campaign,138
A01157,Webinar,153
A01157,Event,65
A01157,Product Page,111
A01157,Product Page,174
A01157,Website,39
A01157,Campaign,161
A01157,Event,168
A01157,Website,171
A01157,Webinar,93
A01157,Product Page,89
A01158,Event,9
A01158,Product Page,7
A01158,Website,74
A01158,Event,72
A01158,Website,23
A01158,Webinar,30
A01158,Webinar,58
A01158,Event,71
A01158,Event,19
A01158,Event,56
A01158,Event,71
A01158,Campaign,5
A01158,Website,26
A01158,Website,32
A01158,Website,59
A01158,Website,32
A01158,Website,12
A01158,Event,69
A01158,Product Page,11
A01158,Product Page,40
A01158,Website,9
A01158,Webinar,53
A01158,Website,67
A01158,Event,7
A01158,Webinar,43
A01159,Campaign,95
A01159,Campaign,100
A01159,Website,179
A01159,Campaign,110
A01159,Website,117
A01159,Campaign,180
A01159,Product Page,124
A01159,Campaign,107
A01159,Website,156
A01159,Webinar,108
A01159,Event,71
A01159,Website,97
A01159,Product Page,87
A01159,Campaign,109
A01160,Campaign,53
A01160,Event,25
A01160,Webinar,16
A01160,Website,64
A01160,Event,27
A01160,Event,12
A01160,Campaign,71
A01160,Product Page,17
A01160,Product Page,69
A01160,Product Page,20
A01160,Product Page,74
A01160,Product Page,35
A01160,Webinar,49
A01160,Website,23
A01160,Product Page,66
A01160,Event,22
A01160,Webinar,48
A01160,Website,24
A01160,Webinar,72
A01160,Product Page,53
A01160,Webinar,66
A01160,Product Page,16
A01160,Campaign,49
A01160,Campaign,26
A01160,Webinar,18
A01160,Event,68
A01160,Event,43
A01161,Event,40
A01161,Campaign,59
A01161,Website,173
A01161,Product Page,128
A01161,Event,156
A01161,Campaign,151
A01161,Product Page,63
A01161,Campaign,176
A01161,Event,65
A01161,Event,134
A01161,Website,85
A01161,Product Page,57
A01161,Event,111
A01161,Website,158
A01161,Event,184
A01162,Product Page,9
A01162,Event,2
A01162,Product Page,14
A01162,Campaign,12
A01162,Product Page,18
A01162,Webinar,23
A01162,Campaign,10
A01162,Event,20
A01162,Product Page,4
A01162,Event,4
A01162,Webinar,22
A01162,Webinar,18
A01162,Campaign,7
A01162,Event,5
A01162,Product Page,8
A01162,Webinar,2
A01162,Product Page,14
A01162,Website,14
A01162,Website,4
A01162,Event,14
A01162,Event,21
A01162,Campaign,15
A01162,Product Page,6
A01162,Event,19
A01162,Event,23
A01162,Event,25
A01162,Website,11
A01162,Webinar,12
A01163,Website,65
A01163,Product Page,10
A01163,Campaign,14
A01163,Event,58
A01163,Campaign,21
A01163,Event,37
A01163,Campaign,55
A01163,Campaign,61
A01163,Webinar,41
A01163,Campaign,26
A01163,Campaign,36
A01163,Event,57
A01163,Event,65
A01163,Campaign,22
A01163,Website,48
A01163,Product Page,64
A01163,Webinar,66
A01163,Campaign,66
A01163,Campaign,61
A01163,Webinar,51
A01163,Event,70
A01163,Website,53
A01163,Campaign,9
A01164,Website,30
A01164,Event,67
A01164,Website,48
A01164,Website,26
A01164,Webinar,45
A01164,Webinar,40
A01164,Website,13
A01164,Event,63
A01164,Campaign,10
A01164,Event,46
A01164,Website,8
A01164,Event,6
A01164,Event,25
A01164,Campaign,11
A01164,Campaign,29
A01164,Website,71
A01164,Event,55
A01164,Webinar,68
A01164,Product Page,60
A01164,Event,50
A01164,Campaign,15
A01164,Webinar,8
A01164,Webinar,18
A01164,Webinar,64
A01164,Product Page,69
A01164,Website,13
A01165,Website,73
A01165,Campaign,66
A01165,Website,47
A01165,Event,159
A01165,Webinar,73
A01165,Website,91
A01165,Product Page,43
A01165,Product Page,91
A01165,Webinar,40
A01165,Webinar,129
A01165,Website,173
A01165,Webinar,72
A01165,Campaign,148
A01165,Campaign,62
A01165,Product Page,167
A01165,Webinar,114
A01165,Event,76
A01165,Campaign,165
A01165,Webinar,161
A01166,Website,14
A01166,Event,19
A01166,Website,4
A01166,Event,4
A01166,Webinar,8
A01166,Webinar,11
A01166,Webinar,20
A01166,Event,3
A01166,Webinar,3
A01166,Webinar,6
A01166,Event,3
A01166,Website,23
A01166,Webinar,9
A01166,Event,13
A01166,Event,10
A01166,Webinar,23
A01166,Webinar,12
A01166,Event,9
A01166,Webinar,5
A01166,Webinar,12
A01166,Event,11
A01166,Product Page,18
A01166,Webinar,25
A01166,Website,22
A01166,Event,3
A01166,Webinar,24
A01167,Campaign,125
A01167,Campaign,64
A01167,Webinar,112
A01167,Website,112
A01167,Website,64
A01167,Campaign,166
A01167,Event,163
A01167,Website,89
A01167,Product Page,134
A01167,Product Page,187
A01167,Webinar,157
A01167,Webinar,178
A01167,Product Page,134
A01167,Webinar,131
A01167,Website,82
A01167,Website,132
A01167,Webinar,96
A01168,Campaign,128
A01168,Event,119
A01168,Website,80
A01168,Product Page,62
A01168,Webinar,119
A01168,Product Page,71
A01168,Event,76
A01168,Webinar,101
A01168,Product Page,83
A01168,Event,138
A01168,Campaign,44
A01168,Website,162
A01168,Product Page,49
A01169,Campaign,303
A01169,Event,193
A01169,Campaign,365
A01169,Product Page,289
A01169,Product Page,213
A01169,Campaign,309
A01169,Website,135
A01169,Event,293
A01169,Product Page,119
A01169,Website,269
A01170,Campaign,30
A01170,Product Page,66
A01170,Campaign,28
A01170,Product Page,40
A01170,Website,60
A01170,Event,21
A01170,Webinar,34
A01170,Campaign,59
A01170,Campaign,59
A01170,Event,35
A01170,Website,31
A01170,Campaign,70
A01170,Event,59
A01170,Product Page,29
A01170,Webinar,41
A01170,Webinar,26
A01170,Webinar,30
A01170,Webinar,46
A01170,Webinar,33
A01170,Product Page,22
A01170,Event,65
A01170,Webinar,23
A01170,Webinar,66
A01170,Campaign,64
A01171,Product Page,48
A01171,Campaign,31
A01171,Website,67
A01171,Website,43
A01171,Website,38
A01171,Event,61
A01171,Product Page,64
A01171,Webinar,38
A01171,Webinar,8
A01171,Product Page,7
A01171,Product Page,66
A01171,Campaign,51
A01171,Webinar,47
A01171,Webinar,73
A01171,Product Page,54
A01171,Website,9
A01171,Webinar,34
A01171,Product Page,30
A01171,Campaign,17
A01171,Campaign,57
A01171,Website,54
A01171,Event,67
A01172,Product Page,73
A01172,Campaign,10
A01172,Website,28
A01172,Campaign,15
A01172,Campaign,28
A01172,Campaign,71
A01172,Webinar,6
A01172,Product Page,69
A01172,Product Page,53
A01172,Campaign,50
A01172,Event,19
A01172,Website,61
A01172,Campaign,58
A01172,Webinar,25
A01172,Webinar,44
A01172,Product Page,62
A01172,Event,42
A01172,Product Page,8
A01172,Event,8
A01172,Product Page,29
A01172,Event,64
A01172,Product Page,20
A01172,Event,59
A01172,Campaign,66
A01172,Webinar,24
A01172,Website,46
A01173,Product Page,50
A01173,Event,60
A01173,Website,46
A01173,Product Page,35
A01173,Campaign,73
A01173,Event,63
A01173,Webinar,56
A01173,Website,42
A01173,Webinar,67
A01173,Event,40
A01173,Campaign,69
A01173,Website,26
A01173,Webinar,18
A01173,Event,29
A01173,Event,9
A01173,Webinar,23
A01173,Campaign,60
A01173,Product Page,72
A01173,Webinar,61
A01173,Website,42
A01173,Event,47
A01173,Campaign,75
A01173,Webinar,60
A01173,Website,70
A01173,Website,22
A01173,Product Page,42
A01174,Webinar,179
A01174,Website,81
A01174,Website,148
A01174,Webinar,45
A01174,Product Page,49
A01174,Campaign,180
A01174,Product Page,57
A01174,Event,167
A01174,Product Page,35
A01174,Product Page,137
A01174,Campaign,177
A01174,Product Page,164
A01174,Product Page,53
A01174,Website,178
A01174,Product Page,84
A01174,Webinar,136
A01174,Event,85
A01174,Webinar,190
A01175,Website,11
A01175,Website,33
A01175,Event,6
A01175,Event,19
A01175,Webinar,51
A01175,Campaign,50
A01175,Event,55
A01175,Product Page,12
A01175,Website,60
A01175,Event,14
A01175,Event,67
A01175,Product Page,29
A01175,Event,25
A01175,Product Page,60
A01175,Website,15
A01175,Product Page,48
A01175,Product Page,33
A01175,Website,60
A01175,Event,56
A01175,Webinar,19
A01175,Product Page,26
A01175,Product Page,37
A01176,Product Page,64
A01176,Website,64
A01176,Product Page,57
A01176,Webinar,59
A01176,Event,50
A01176,Campaign,57
A01176,Product Page,31
A01176,Event,14
A01176,Webinar,35
A01176,Webinar,36
A01176,Product Page,70
A01176,Event,53
A01176,Campaign,66
A01176,Webinar,70
A01176,Website,30
A01176,Webinar,75
A01176,Product Page,66
A01176,Event,43
A01176,Webinar,10
A01176,Event,19
A01176,Event,57
A01177,Campaign,130
A01177,Website,99
A01177,Webinar,109
A01177,Webinar,166
A01177,Event,187
A01177,Product Page,180
A01177,Webinar,126
A01177,Website,85
A01177,Event,103
A01177,Webinar,74
A01177,Campaign,128
A01177,Website,98
A01177,Webinar,123
A01177,Campaign,38
A01177,Event,137
A01177,Website,108
A01178,Product Page,92
A01178,Campaign,318
A01178,Webinar,190
A01178,Campaign,102
A01178,Product Page,213
A01178,Campaign,289
A01179,Product Page,7
A01179,Campaign,67
A01179,Webinar,57
A01179,Website,60
A01179,Product Page,61
A01179,Webinar,69
A01179,Website,66
A01179,Webinar,70
A01179,Webinar,15
A01179,Event,75
A01179,Website,22
A01179,Product Page,24
A01179,Website,19
A01179,Website,6
A01179,Webinar,32
A01179,Event,30
A01179,Event,59
A01179,Event,47
A01179,Event,17
A01179,Product Page,33
A01179,Webinar,33
A01179,Product Page,42
A01179,Event,68
A01179,Campaign,59
A01179,Campaign,57
A01179,Event,32
A01180,Event,14
A01180,Webinar,13
A01180,Webinar,8
A01180,Webinar,3
A01180,Event,13
A01180,Campaign,22
A01180,Product Page,19
A01180,Webinar,5
A01180,Event,23
A01180,Campaign,12
A01180,Campaign,6
A01180,Event,6
A01180,Webinar,19
A01180,Campaign,18
A01180,Webinar,3
A01180,Product Page,7
A01180,Website,8
A01180,Website,17
A01180,Campaign,17
A01180,Campaign,5
A01180,Webinar,16
A01180,Event,15
A01180,Website,23
A01180,Campaign,22
A01180,Webinar,6
A01180,Event,8
A01181,Website,111
A01181,Campaign,59
A01181,Product Page,173
A01181,Webinar,155
A01181,Event,162
A01181,Event,88
A01181,Event,44
A01181,Event,180
A01181,Product Page,123
A01181,Campaign,127
A01181,Product Page,99
A01181,Campaign,36
A01181,Campaign,74
A01181,Event,73
A01181,Event,190
A01181,Website,68
A01181,Webinar,76
A01181,Campaign,69
A01182,Website,87
A01182,Website,80
A01182,Product Page,189
A01182,Event,186
A01182,Webinar,47
A01182,Product Page,133
A01182,Campaign,107
A01182,Webinar,121
A01182,Product Page,104
A01182,Website,73
A01182,Product Page,109
A01182,Webinar,62
A01182,Campaign,49
A01182,Campaign,184
A01183,Event,148
A01183,Event,147
A01183,Website,183
A01183,Campaign,176
A01183,Product Page,111
A01183,Website,45
A01183,Website,139
A01183,Campaign,86
A01183,Campaign,110
A01183,Event,110
A01183,Webinar,184
A01183,Website,60
A01183,Campaign,44
A01183,Event,73
A01184,Event,30
A01184,Product Page,53
A01184,Website,60
A01184,Website,44
A01184,Website,60
A01184,Website,34
A01184,Webinar,73
A01184,Website,11
A01184,Campaign,34
A01184,Campaign,15
A01184,Product Page,22
A01184,Campaign,74
A01184,Product Page,50
A01184,Website,70
A01184,Event,17
A01184,Product Page,36
A01184,Campaign,9
A01184,Product Page,33
A01184,Website,70
A01184,Webinar,53
A01184,Product Page,36
A01184,Event,36
A01185,Website,72
A01185,Website,11
A01185,Product Page,30
A01185,Webinar,72
A01185,Website,72
A01185,Campaign,7
A01185,Website,36
A01185,Webinar,29
A01185,Webinar,56
A01185,Campaign,34
A01185,Campaign,22
A01185,Website,33
A01185,Website,31
A01185,Campaign,39
A01185,Webinar,57
A01185,Event,68
A01185,Website,54
A01185,Website,13
A01185,Webinar,39
A01185,Campaign,46
A01185,Website,29
A01185,Product Page,12
A01185,Event,23
A01185,Website,56
A01185,Product Page,69
A01186,Website,338
A01186,Product Page,120
A01186,Event,362
A01187,Event,37
A01187,Event,46
A01187,Product Page,58
A01187,Product Page,160
A01187,Event,165
A01187,Campaign,164
A01187,Campaign,39
A01187,Webinar,165
A01187,Website,36
A01187,Website,189
A01187,Campaign,77
A01187,Webinar,90
A01187,Website,122
A01187,Webinar,109
A01188,Product Page,31
A01188,Webinar,65
A01188,Product Page,72
A01188,Website,12
A01188,Website,9
A01188,Website,47
A01188,Campaign,42
A01188,Campaign,34
A01188,Product Page,10
A01188,Campaign,71
A01188,Product Page,43
A01188,Event,70
A01188,Product Page,48
A01188,Event,73
A01188,Event,57
A01188,Campaign,10
A01188,Webinar,18
A01188,Event,50
A01188,Event,62
A01188,Webinar,63
A01188,Product Page,56
A01188,Event,55
A01188,Webinar,53
A01188,Product Page,42
A01189,Event,46
A01189,Campaign,52
A01189,Webinar,14
A01189,Webinar,40
A01189,Webinar,68
A01189,Event,31
A01189,Website,58
A01189,Product Page,58
A01189,Campaign,74
A01189,Webinar,28
A01189,Product Page,6
A01189,Website,6
A01189,Campaign,24
A01189,Website,34
A01189,Product Page,36
A01189,Website,54
A01189,Product Page,68
A01189,Webinar,15
A01189,Event,69
A01189,Webinar,54
A01189,Website,70
A01189,Website,27
A01189,Event,61
A01189,Webinar,57
A01189,Website,71
A01189,Campaign,27
A01190,Campaign,45
A01190,Campaign,5
A01190,Event,36
A01190,Website,30
A01190,Campaign,15
A01190,Webinar,14
A01190,Webinar,72
A01190,Event,70
A01190,Website,38
A01190,Event,44
A01190,Event,30
A01190,Event,40
A01190,Event,58
A01190,Event,66
A01190,Webinar,13
A01190,Webinar,56
A01190,Webinar,56
A01190,Event,49
A01190,Event,28
A01190,Campaign,59
A01190,Webinar,26
A01190,Product Page,21
A01190,Website,31
A01190,Campaign,64
A01190,Event,57
A01191,Event,89
A01191,Product Page,84
A01191,Product Page,67
A01191,Product Page,46
A01191,Campaign,110
A01191,Campaign,85
A01191,Event,185
A01191,Webinar,65
A01191,Campaign,101
A01191,Website,142
A01191,Campaign,51
A01191,Webinar,173
A01191,Webinar,164
A01191,Webinar,68
A01191,Event,149
A01191,Website,115
A01191,Website,37
A01191,Webinar,135
A01191,Campaign,44
A01191,Event,80
A01192,Product Page,14
A01192,Product Page,6
A01192,Campaign,3
A01192,Event,21
A01192,Webinar,15
A01192,Campaign,19
A01192,Event,25
A01192,Product Page,17
A01192,Campaign,12
A01192,Webinar,2
A01192,Website,16
A01192,Website,22
A01192,Campaign,20
A01192,Product Page,3
A01192,Product Page,3
A01192,Website,23
A01192,Campaign,20
A01192,Webinar,14
A01192,Event,22
A01192,Campaign,2
A01192,Webinar,13
A01192,Campaign,2
A01192,Website,17
A01192,Event,11
A01192,Webinar,15
A01192,Product Page,4
A01192,Website,6
A01193,Website,116
A01193,Website,72
A01193,Webinar,132
A01193,Website,85
A01193,Webinar,153
A01193,Website,64
A01193,Event,80
A01193,Campaign,46
A01193,Webinar,78
A01193,Campaign,184
A01193,Website,128
A01193,Website,144
A01193,Product Page,41
A01193,Website,100
A01193,Event,100
A01193,Product Page,80
A01193,Campaign,107
A01194,Event,5
A01194,Webinar,7
A01194,Website,57
A01194,Campaign,23
A01194,Event,68
A01194,Website,35
A01194,Campaign,43
A01194,Event,14
A01194,Webinar,19
A01194,Website,35
A01194,Event,23
A01194,Website,17
A01194,Campaign,70
A01194,Event,17
A01194,Website,11
A01194,Campaign,11
A01194,Webinar,10
A01194,Website,63
A01194,Product Page,35
A01194,Campaign,25
A01194,Campaign,31
A01194,Event,31
A01194,Webinar,9
A01194,Webinar,66
A01194,Product Page,39
A01194,Product Page,15
A01194,Website,7
A01195,Webinar,290
A01195,Event,158
A01195,Website,256
A01196,Product Page,4
A01196,Campaign,3
A01196,Website,24
A01196,Campaign,7
A01196,Website,22
A01196,Campaign,10
A01196,Webinar,7
A01196,Campaign,22
A01196,Event,25
A01196,Webinar,22
A01196,Website,19
A01196,Website,18
A01196,Website,3
A01196,Event,9
A01196,Event,5
A01196,Webinar,15
A01196,Campaign,24
A01196,Event,2
A01196,Website,6
A01196,Website,5
A01196,Product Page,12
A01196,Website,21
A01196,Campaign,19
A01196,Product Page,16
A01196,Event,2
A01196,Campaign,18
A01196,Product Page,24
A01197,Website,65
A01197,Webinar,23
A01197,Campaign,12
A01197,Campaign,13
A01197,Event,22
A01197,Webinar,60
A01197,Webinar,46
A01197,Campaign,34
A01197,Webinar,17
A01197,Campaign,18
A01197,Webinar,11
A01197,Website,28
A01197,Webinar,73
A01197,Website,26
A01197,Campaign,20
A01197,Product Page,42
A01197,Campaign,44
A01197,Product Page,68
A01197,Webinar,58
A01197,Event,5
A01197,Event,35
A01197,Website,23
A01197,Product Page,5
A01197,Website,59
A01197,Campaign,53
A01198,Campaign,69
A01198,Webinar,38
A01198,Website,39
A01198,Webinar,21
A01198,Product Page,54
A01198,Event,40
A01198,Event,55
A01198,Event,59
A01198,Event,26
A01198,Product Page,30
A01198,Campaign,9
A01198,Website,13
A01198,Campaign,66
A01198,Product Page,46
A01198,Website,35
A01198,Campaign,5
A01198,Website,56
A01198,Webinar,7
A01198,Webinar,39
A01198,Webinar,58
A01198,Website,63
A01199,Product Page,51
A01199,Campaign,12
A01199,Webinar,12
A01199,Product Page,24
A01199,Website,39
A01199,Webinar,36
A01199,Product Page,28
A01199,Campaign,23
A01199,Product Page,23
A01199,Campaign,38
A01199,Event,42
A01199,Webinar,51
A01199,Website,45
A01199,Event,15
A01199,Product Page,22
A01199,Product Page,70
A01199,Webinar,56
A01199,Campaign,69
A01199,Event,43
A01199,Campaign,11
A01199,Product Page,49
A01199,Event,35
A01199,Event,53
A01199,Website,68
A01200,Webinar,52
A01200,Product Page,43
A01200,Product Page,37
A01200,Product Page,69
A01200,Event,59
A01200,Website,27
A01200,Product Page,9
A01200,Website,24
A01200,Webinar,25
A01200,Event,37
A01200,Product Page,71
A01200,Website,62
A01200,Website,72
A01200,Webinar,60
A01200,Website,65
A01200,Webinar,42
A01200,Product Page,47
A01200,Website,5
A01200,Webinar,19
A01200,Campaign,49
A01200,Website,56
A01200,Webinar,62
A01201,Website,19
A01201,Campaign,7
A01201,Event,16
A01201,Event,10
A01201,Campaign,4
A01201,Product Page,6
A01201,Campaign,3
A01201,Campaign,6
A01201,Event,13
A01201,Webinar,10
A01201,Website,21
A01201,Webinar,16
A01201,Website,9
A01201,Webinar,7
A01201,Product Page,2
A01201,Event,6
A01201,Event,17
A01201,Event,11
A01201,Product Page,10
A01201,Campaign,15
A01201,Product Page,21
A01201,Event,14
A01201,Webinar,3
A01201,Product Page,3
A01201,Campaign,10
A01201,Event,19
A01201,Webinar,14
A01202,Campaign,188
A01202,Product Page,181
A01202,Campaign,53
A01202,Event,99
A01202,Campaign,160
A01202,Campaign,190
A01202,Webinar,184
A01202,Campaign,73
A01202,Webinar,129
A01202,Product Page,141
A01202,Webinar,146
A01202,Webinar,94
A01202,Webinar,98
A01202,Website,72
A01202,Event,62
A01202,Product Page,189
A01202,Webinar,67
A01202,Campaign,157
A01203,Product Page,87
A01203,Campaign,60
A01203,Event,137
A01203,Website,128
A01203,Product Page,171
A01203,Webinar,112
A01203,Website,168
A01203,Event,100
A01203,Website,179
A01203,Product Page,140
A01203,Event,56
A01203,Webinar,133
A01203,Product Page,43
A01204,Campaign,25
A01204,Website,8
A01204,Campaign,53
A01204,Website,35
A01204,Product Page,68
A01204,Website,7
A01204,Website,69
A01204,Webinar,29
A01204,Product Page,27
A01204,Website,52
A01204,Event,45
A01204,Product Page,62
A01204,Event,56
A01204,Webinar,37
A01204,Website,72
A01204,Website,7
A01204,Campaign,67
A01204,Webinar,43
A01204,Webinar,28
A01204,Product Page,71
A01204,Website,64
A01204,Campaign,49
A01204,Webinar,37
A01204,Website,67
A01204,Event,60
A01204,Event,59
A01204,Webinar,5
A01205,Website,246
A01205,Product Page,213
A01205,Product Page,225
A01205,Website,213
A01205,Event,330
A01205,Webinar,114
A01205,Webinar,256
A01205,Campaign,284
A01205,Product Page,283
A01205,Campaign,265
A01206,Website,99
A01206,Product Page,298
A01206,Product Page,172
A01206,Website,143
A01206,Website,198
A01206,Event,130
A01207,Website,40
A01207,Website,20
A01207,Webinar,66
A01207,Product Page,34
A01207,Website,26
A01207,Campaign,47
A01207,Website,50
A01207,Website,12
A01207,Event,14
A01207,Webinar,8
A01207,Website,71
A01207,Campaign,56
A01207,Website,6
A01207,Website,32
A01207,Webinar,16
A01207,Product Page,25
A01207,Event,67
A01207,Event,23
A01207,Website,24
A01207,Event,60
A01207,Product Page,18
A01208,Campaign,139
A01208,Event,94
A01208,Website,173
A01208,Product Page,174
A01208,Website,44
A01208,Campaign,59
A01208,Event,62
A01208,Event,80
A01208,Event,42
A01208,Event,42
A01208,Webinar,41
A01208,Webinar,101
A01208,Website,50
A01208,Product Page,144
A01209,Webinar,20
A01209,Event,3
A01209,Product Page,25
A01209,Webinar,8
A01209,Campaign,13
A01209,Product Page,19
A01209,Webinar,19
A01209,Product Page,16
A01209,Event,20
A01209,Event,17
A01209,Webinar,11
A01209,Webinar,22
A01209,Event,17
A01209,Event,9
A01209,Website,12
A01209,Website,8
A01209,Product Page,10
A01209,Product Page,23
A01209,Event,16
A01209,Webinar,10
A01209,Webinar,19
A01209,Webinar,19
A01209,Product Page,16
A01209,Website,7
A01209,Website,8
A01209,Product Page,6
A01209,Webinar,15
A01210,Campaign,152
A01210,Campaign,114
A01210,Event,180
A01210,Event,111
A01210,Website,185
A01210,Website,132
A01210,Webinar,48
A01210,Event,187
A01210,Webinar,156
A01210,Product Page,147
A01210,Website,35
A01210,Product Page,165
A01210,Website,89
A01210,Product Page,187
A01210,Product Page,53
A01210,Product Page,51
A01210,Website,120
A01210,Campaign,138
A01210,Webinar,94
A01211,Campaign,183
A01211,Campaign,163
A01211,Campaign,162
A01211,Event,38
A01211,Product Page,152
A01211,Webinar,167
A01211,Website,133
A01211,Website,182
A01211,Webinar,175
A01211,Event,114
A01211,Webinar,140
A01211,Product Page,66
A01211,Event,151
A01211,Website,104
A01211,Product Page,53
A01211,Product Page,57
A01211,Campaign,48
A01212,Product Page,137
A01212,Product Page,102
A01212,Event,147
A01212,Campaign,108
A01212,Webinar,135
A01212,Webinar,80
A01212,Campaign,108
A01212,Campaign,74
A01212,Campaign,96
A01212,Webinar,68
A01212,Website,140
A01212,Website,50
A01212,Campaign,71
A01212,Website,148
A01212,Website,139
A01212,Website,190
A01212,Campaign,68
A01213,Campaign,7
A01213,Campaign,11
A01213,Webinar,74
A01213,Product Page,32
A01213,Campaign,20
A01213,Product Page,69
A01213,Campaign,37
A01213,Website,63
A01213,Webinar,24
A01213,Product Page,72
A01213,Event,6
A01213,Campaign,23
A01213,Webinar,33
A01213,Product Page,48
A01213,Website,65
A01213,Website,8
A01213,Webinar,53
A01213,Webinar,58
A01213,Website,35
A01213,Product Page,60
A01213,Campaign,71
A01213,Event,23
A01213,Campaign,50
A01213,Campaign,19
A01214,Website,103
A01214,Event,184
A01214,Webinar,93
A01214,Campaign,132
A01214,Event,195
A01214,Webinar,231
A01214,Event,353
A01214,Webinar,321
A01214,Campaign,219
A01215,Product Page,75
A01215,Website,52
A01215,Campaign,40
A01215,Website,14
A01215,Campaign,47
A01215,Event,42
A01215,Website,61
A01215,Campaign,53
A01215,Website,46
A01215,Campaign,42
A01215,Website,65
A01215,Product Page,47
A01215,Webinar,20
A01215,Product Page,49
A01215,Event,37
A01215,Webinar,15
A01215,Product Page,75
A01215,Webinar,7
A01215,Webinar,8
A01215,Event,19
A01215,Product Page,46
A01215,Product Page,20
A01215,Website,46
A01215,Webinar,11
A01215,Webinar,22
