account_id,product_family,product_engagement_score
A01491,AI & ML,94
A01491,Security,100
A01491,Applications,18
A01491,Integration,97
A01492,Infrastructure,87
A01492,Database,87
A01492,Analytics & Data,63
A01492,AI & ML,87
A01492,Security,89
A01492,Applications,77
A01492,Integration,61
A01493,Infrastructure,14
A01493,Database,67
A01493,Analytics & Data,67
A01493,AI & ML,64
A01493,Security,56
A01493,Applications,20
A01493,Integration,94
A01494,Infrastructure,58
A01494,Database,71
A01494,Analytics & Data,37
A01494,AI & ML,45
A01494,Security,66
A01494,Applications,88
A01494,Integration,70
A01495,Infrastructure,99
A01495,Database,81
A01495,Analytics & Data,70
A01495,AI & ML,58
A01495,Security,82
A01495,Applications,100
A01495,Integration,94
A01496,Infrastructure,79
A01496,Database,79
A01496,Analytics & Data,76
A01496,AI & ML,78
A01496,Security,83
A01496,Applications,93
A01496,Integration,76
A01497,Infrastructure,51
A01497,Database,84
A01497,Analytics & Data,84
A01497,AI & ML,53
A01497,Security,58
A01497,Applications,35
A01497,Integration,87
A01498,Infrastructure,91
A01498,Database,77
A01498,Analytics & Data,46
A01498,AI & ML,88
A01498,Security,91
A01498,Applications,33
A01498,Integration,100
A01499,Infrastructure,57
A01499,Database,86
A01499,Analytics & Data,61
A01499,AI & ML,68
A01499,Security,65
A01499,Applications,81
A01499,Integration,58
A01500,Infrastructure,68
A01500,Database,56
A01500,Analytics & Data,100
A01500,AI & ML,98
A01500,Security,78
A01500,Applications,97
A01500,Integration,97
A01501,Infrastructure,87
A01501,Database,91
A01501,Analytics & Data,55
A01501,AI & ML,58
A01501,Security,79
A01501,Applications,87
A01501,Integration,89
A01502,Infrastructure,99
A01502,Database,100
A01502,Analytics & Data,86
A01502,AI & ML,79
A01502,Security,15
A01502,Applications,86
A01502,Integration,82
A01503,Infrastructure,98
A01503,Database,91
A01503,Analytics & Data,100
A01503,AI & ML,82
A01503,Security,99
A01503,Applications,97
A01503,Integration,99
A01504,Infrastructure,98
A01504,Database,94
A01504,Analytics & Data,91
A01504,AI & ML,66
A01504,Security,100
A01504,Applications,99
A01504,Integration,56
A01505,Infrastructure,82
A01505,Database,83
A01505,Analytics & Data,93
A01505,AI & ML,88
A01505,Security,93
A01505,Applications,98
A01505,Integration,91
A01506,Infrastructure,48
A01506,Database,87
A01506,Analytics & Data,76
A01506,AI & ML,32
A01506,Security,50
A01506,Applications,77
A01506,Integration,72
A01507,Infrastructure,36
A01507,Database,25
A01507,Analytics & Data,22
A01507,AI & ML,42
A01507,Security,70
A01507,Applications,41
A01507,Integration,19
A01508,Infrastructure,39
A01508,Database,26
A01508,Analytics & Data,17
A01508,AI & ML,15
A01508,Security,41
A01508,Applications,26
A01508,Integration,38
A01509,Infrastructure,56
A01509,Database,62
A01509,Analytics & Data,66
A01509,AI & ML,79
A01509,Security,94
A01509,Applications,94
A01509,Integration,100
A01510,Infrastructure,31
A01510,Database,33
A01510,Analytics & Data,36
A01510,AI & ML,70
A01510,Security,52
A01510,Applications,11
A01510,Integration,16
A01511,Infrastructure,46
A01511,Database,49
A01511,Analytics & Data,56
A01511,AI & ML,71
A01511,Security,11
A01511,Applications,83
A01511,Integration,77
A01512,Infrastructure,86
A01512,Database,99
A01512,Analytics & Data,81
A01512,AI & ML,100
A01512,Security,98
A01512,Applications,81
A01512,Integration,98
A01513,Infrastructure,82
A01513,Database,39
A01513,Analytics & Data,25
A01513,AI & ML,56
A01513,Security,63
A01513,Applications,32
A01513,Integration,54
A01514,Infrastructure,10
A01514,Database,92
A01514,Analytics & Data,39
A01514,AI & ML,76
A01514,Security,83
A01514,Applications,63
A01514,Integration,87
A01515,Infrastructure,83
A01515,Database,76
A01515,Analytics & Data,78
A01515,AI & ML,93
A01515,Security,78
A01515,Applications,77
A01515,Integration,17
A01516,Infrastructure,52
A01516,Database,90
A01516,Analytics & Data,10
A01516,AI & ML,51
A01516,Security,10
A01516,Applications,25
A01516,Integration,26
A01517,Infrastructure,82
A01517,Database,97
A01517,Analytics & Data,100
A01517,AI & ML,99
A01517,Security,97
A01517,Applications,86
A01517,Integration,100
A01518,Infrastructure,32
A01518,Database,32
A01518,Analytics & Data,66
A01518,AI & ML,19
A01518,Security,18
A01518,Applications,14
A01518,Integration,69
A01519,Infrastructure,93
A01519,Database,87
A01519,Analytics & Data,69
A01519,AI & ML,77
A01519,Security,88
A01519,Applications,84
A01519,Integration,82
A01520,Infrastructure,89
A01520,Database,83
A01520,Analytics & Data,83
A01520,AI & ML,99
A01520,Security,81
A01520,Applications,98
A01520,Integration,82
A01521,Infrastructure,49
A01521,Database,57
A01521,Analytics & Data,45
A01521,AI & ML,47
A01521,Security,97
A01521,Applications,55
A01521,Integration,64
A01522,Infrastructure,72
A01522,Database,97
A01522,Analytics & Data,98
A01522,AI & ML,100
A01522,Security,32
A01522,Applications,82
A01522,Integration,79
A01523,Infrastructure,79
A01523,Database,100
A01523,Analytics & Data,27
A01523,AI & ML,93
A01523,Security,88
A01523,Applications,97
A01523,Integration,70
A01524,Infrastructure,90
A01524,Database,80
A01524,Analytics & Data,84
A01524,AI & ML,97
A01524,Security,99
A01524,Applications,90
A01524,Integration,78
A01525,Infrastructure,35
A01525,Database,13
A01525,Analytics & Data,10
A01525,AI & ML,37
A01525,Security,51
A01525,Applications,42
A01525,Integration,45
A01526,Infrastructure,72
A01526,Database,64
A01526,Analytics & Data,76
A01526,AI & ML,40
A01526,Security,97
A01526,Applications,72
A01526,Integration,21
A01527,Infrastructure,29
A01527,Database,24
A01527,Analytics & Data,47
A01527,AI & ML,38
A01527,Security,24
A01527,Applications,50
A01527,Integration,37
A01528,Infrastructure,34
A01528,Database,94
A01528,Analytics & Data,86
A01528,AI & ML,65
A01528,Security,87
A01528,Applications,88
A01528,Integration,83
A01529,Infrastructure,93
A01529,Database,90
A01529,Analytics & Data,94
A01529,AI & ML,88
A01529,Security,83
A01529,Applications,83
A01529,Integration,86
A01530,Infrastructure,23
A01530,Database,79
A01530,Analytics & Data,98
A01530,AI & ML,28
A01530,Security,68
A01530,Applications,93
A01530,Integration,26
A01531,Infrastructure,86
A01531,Database,93
A01531,Analytics & Data,98
A01531,AI & ML,21
A01531,Security,83
A01531,Applications,81
A01531,Integration,72
A01532,Infrastructure,90
A01532,Database,53
A01532,Analytics & Data,66
A01532,AI & ML,72
A01532,Security,94
A01532,Applications,12
A01532,Integration,63
A01533,Infrastructure,86
A01533,Database,78
A01533,Analytics & Data,86
A01533,AI & ML,99
A01533,Security,94
A01533,Applications,84
A01533,Integration,99
A01534,Infrastructure,97
A01534,Database,88
A01534,Analytics & Data,92
A01534,AI & ML,54
A01534,Security,60
A01534,Applications,64
A01534,Integration,85
A01535,Infrastructure,78
A01535,Database,69
A01535,Analytics & Data,64
A01535,AI & ML,94
A01535,Security,65
A01535,Applications,63
A01535,Integration,68
A01536,Infrastructure,78
A01536,Database,34
A01536,Analytics & Data,98
A01536,AI & ML,100
A01536,Security,18
A01536,Applications,81
A01536,Integration,99
A01537,Infrastructure,50
A01537,Database,98
A01537,Analytics & Data,82
A01537,AI & ML,77
A01537,Security,98
A01537,Applications,100
A01537,Integration,97
A01538,Infrastructure,85
A01538,Database,69
A01538,Analytics & Data,77
A01538,AI & ML,89
A01538,Security,78
A01538,Applications,88
A01538,Integration,92
A01539,Infrastructure,77
A01539,Database,16
A01539,Analytics & Data,45
A01539,AI & ML,25
A01539,Security,71
A01539,Applications,42
A01539,Integration,42
A01540,Infrastructure,47
A01540,Database,52
A01540,Analytics & Data,89
A01540,AI & ML,48
A01540,Security,70
A01540,Applications,64
A01540,Integration,24
A01541,Infrastructure,24
A01541,Database,23
A01541,Analytics & Data,26
A01541,AI & ML,18
A01541,Security,20
A01541,Applications,24
A01541,Integration,10
A01542,Infrastructure,99
A01542,Database,78
A01542,Analytics & Data,92
A01542,AI & ML,97
A01542,Security,64
A01542,Applications,98
A01542,Integration,97
A01543,Infrastructure,81
A01543,Database,51
A01543,Analytics & Data,99
A01543,AI & ML,90
A01543,Security,80
A01543,Applications,99
A01543,Integration,84
A01544,Infrastructure,88
A01544,Database,81
A01544,Analytics & Data,78
A01544,AI & ML,94
A01544,Security,92
A01544,Applications,30
A01544,Integration,88
A01545,Infrastructure,77
A01545,Database,83
A01545,Analytics & Data,68
A01545,AI & ML,84
A01545,Security,79
A01545,Applications,88
A01545,Integration,83
A01546,Infrastructure,79
A01546,Database,100
A01546,Analytics & Data,98
A01546,AI & ML,91
A01546,Security,91
A01546,Applications,83
A01546,Integration,77
A01547,Infrastructure,92
A01547,Database,55
A01547,Analytics & Data,60
A01547,AI & ML,82
A01547,Security,18
A01547,Applications,64
A01547,Integration,27
A01548,Infrastructure,53
A01548,Database,46
A01548,Analytics & Data,79
A01548,AI & ML,52
A01548,Security,93
A01548,Applications,46
A01548,Integration,61
A01549,Infrastructure,18
A01549,Database,50
A01549,Analytics & Data,31
A01549,AI & ML,32
A01549,Security,57
A01549,Applications,58
A01549,Integration,58
A01550,Infrastructure,55
A01550,Database,13
A01550,Analytics & Data,12
A01550,AI & ML,38
A01550,Security,40
A01550,Applications,37
A01550,Integration,12
A01551,Infrastructure,83
A01551,Database,40
A01551,Analytics & Data,93
A01551,AI & ML,94
A01551,Security,80
A01551,Applications,65
A01551,Integration,100
A01552,Infrastructure,46
A01552,Database,88
A01552,Analytics & Data,32
A01552,AI & ML,48
A01552,Security,59
A01552,Applications,88
A01552,Integration,22
A01553,Infrastructure,80
A01553,Database,100
A01553,Analytics & Data,98
A01553,AI & ML,98
A01553,Security,98
A01553,Applications,98
A01553,Integration,99
A01554,Infrastructure,25
A01554,Database,50
A01554,Analytics & Data,17
A01554,AI & ML,73
A01554,Security,37
A01554,Applications,39
A01554,Integration,62
A01555,Infrastructure,65
A01555,Database,53
A01555,Analytics & Data,46
A01555,AI & ML,64
A01555,Security,30
A01555,Applications,58
A01555,Integration,18
A01556,Infrastructure,67
A01556,Database,58
A01556,Analytics & Data,81
A01556,AI & ML,47
A01556,Security,55
A01556,Applications,49
A01556,Integration,91
A01557,Infrastructure,57
A01557,Database,17
A01557,Analytics & Data,70
A01557,AI & ML,11
A01557,Security,11
A01557,Applications,10
A01557,Integration,22
A01558,Infrastructure,100
A01558,Database,79
A01558,Analytics & Data,86
A01558,AI & ML,63
A01558,Security,100
A01558,Applications,97
A01558,Integration,97
A01559,Infrastructure,88
A01559,Database,55
A01559,Analytics & Data,87
A01559,AI & ML,46
A01559,Security,72
A01559,Applications,64
A01559,Integration,76
A01560,Infrastructure,67
A01560,Database,38
A01560,Analytics & Data,13
A01560,AI & ML,23
A01560,Security,70
A01560,Applications,64
A01560,Integration,72
A01561,Infrastructure,14
A01561,Database,66
A01561,Analytics & Data,92
A01561,AI & ML,64
A01561,Security,92
A01561,Applications,97
A01561,Integration,30
A01562,Infrastructure,59
A01562,Database,60
A01562,Analytics & Data,50
A01562,AI & ML,70
A01562,Security,73
A01562,Applications,82
A01562,Integration,15
A01563,Infrastructure,81
A01563,Database,99
A01563,Analytics & Data,85
A01563,AI & ML,92
A01563,Security,88
A01563,Applications,98
A01563,Integration,71
A01564,Infrastructure,93
A01564,Database,91
A01564,Analytics & Data,87
A01564,AI & ML,97
A01564,Security,86
A01564,Applications,65
A01564,Integration,80
A01565,Infrastructure,68
A01565,Database,93
A01565,Analytics & Data,68
A01565,AI & ML,63
A01565,Security,41
A01565,Applications,35
A01565,Integration,10
A01566,Infrastructure,71
A01566,Database,78
A01566,Analytics & Data,99
A01566,AI & ML,98
A01566,Security,99
A01566,Applications,99
A01566,Integration,94
A01567,Infrastructure,97
A01567,Database,83
A01567,Analytics & Data,10
A01567,AI & ML,98
A01567,Security,81
A01567,Applications,94
A01567,Integration,98
A01568,Infrastructure,93
A01568,Database,100
A01568,Analytics & Data,82
A01568,AI & ML,100
A01568,Security,79
A01568,Applications,22
A01568,Integration,77
A01569,Infrastructure,57
A01569,Database,71
A01569,Analytics & Data,57
A01569,AI & ML,54
A01569,Security,50
A01569,Applications,64
A01569,Integration,68
A01570,Infrastructure,19
A01570,Database,93
A01570,Analytics & Data,84
A01570,AI & ML,83
A01570,Security,91
A01570,Applications,76
A01570,Integration,99
A01571,Infrastructure,53
A01571,Database,100
A01571,Analytics & Data,65
A01571,AI & ML,29
A01571,Security,57
A01571,Applications,85
A01571,Integration,78
A01572,Infrastructure,39
A01572,Database,18
A01572,Analytics & Data,13
A01572,AI & ML,62
A01572,Security,61
A01572,Applications,22
A01572,Integration,52
A01573,Infrastructure,90
A01573,Database,38
A01573,Analytics & Data,89
A01573,AI & ML,77
A01573,Security,93
A01573,Applications,82
A01573,Integration,67
A01574,Infrastructure,88
A01574,Database,99
A01574,Analytics & Data,59
A01574,AI & ML,84
A01574,Security,70
A01574,Applications,93
A01574,Integration,79
A01575,Infrastructure,29
A01575,Database,63
A01575,Analytics & Data,39
A01575,AI & ML,40
A01575,Security,70
A01575,Applications,65
A01575,Integration,32
A01576,Infrastructure,99
A01576,Database,52
A01576,Analytics & Data,76
A01576,AI & ML,91
A01576,Security,85
A01576,Applications,98
A01576,Integration,97
A01577,Infrastructure,25
A01577,Database,93
A01577,Analytics & Data,31
A01577,AI & ML,36
A01577,Security,82
A01577,Applications,30
A01577,Integration,86
A01578,Infrastructure,99
A01578,Database,100
A01578,Analytics & Data,78
A01578,AI & ML,100
A01578,Security,97
A01578,Applications,91
A01578,Integration,99
A01579,Infrastructure,67
A01579,Database,47
A01579,Analytics & Data,32
A01579,AI & ML,46
A01579,Security,77
A01579,Applications,76
A01579,Integration,65
A01580,Infrastructure,19
A01580,Database,35
A01580,Analytics & Data,47
A01580,AI & ML,45
A01580,Security,64
A01580,Applications,79
A01580,Integration,47
A01581,Infrastructure,36
A01581,Database,63
A01581,Analytics & Data,24
A01581,AI & ML,27
A01581,Security,46
A01581,Applications,28
A01581,Integration,50
A01582,Infrastructure,93
A01582,Database,77
A01582,Analytics & Data,61
A01582,AI & ML,79
A01582,Security,59
A01582,Applications,80
A01582,Integration,47
A01583,Infrastructure,23
A01583,Database,53
A01583,Analytics & Data,72
A01583,AI & ML,83
A01583,Security,88
A01583,Applications,97
A01583,Integration,85
A01584,Infrastructure,92
A01584,Database,77
A01584,Analytics & Data,90
A01584,AI & ML,72
A01584,Security,63
A01584,Applications,89
A01584,Integration,93
A01585,Infrastructure,12
A01585,Database,87
A01585,Analytics & Data,60
A01585,AI & ML,45
A01585,Security,90
A01585,Applications,46
A01585,Integration,90
A01586,Infrastructure,99
A01586,Database,100
A01586,Analytics & Data,91
A01586,AI & ML,77
A01586,Security,54
A01586,Applications,98
A01586,Integration,80
A01587,Infrastructure,15
A01587,Database,20
A01587,Analytics & Data,45
A01587,AI & ML,19
A01587,Security,30
A01587,Applications,32
A01587,Integration,19
A01588,Infrastructure,67
A01588,Database,62
A01588,Analytics & Data,69
A01588,AI & ML,93
A01588,Security,27
A01588,Applications,73
A01588,Integration,73
A01589,Infrastructure,100
A01589,Database,97
A01589,Analytics & Data,17
A01589,AI & ML,30
A01589,Security,100
A01589,Applications,97
A01589,Integration,97
A01590,Infrastructure,93
A01590,Database,86
A01590,Analytics & Data,89
A01590,AI & ML,11
A01590,Security,30
A01590,Applications,55
A01590,Integration,73
A01591,Infrastructure,69
A01591,Database,99
A01591,Analytics & Data,100
A01591,AI & ML,77
A01591,Security,71
A01591,Applications,76
A01591,Integration,83
A01592,Infrastructure,98
A01592,Database,98
A01592,Analytics & Data,81
A01592,AI & ML,99
A01592,Security,77
A01592,Applications,72
A01592,Integration,71
A01593,Infrastructure,49
A01593,Database,94
A01593,Analytics & Data,83
A01593,AI & ML,77
A01593,Security,48
A01593,Applications,50
A01593,Integration,78
A01594,Infrastructure,85
A01594,Database,93
A01594,Analytics & Data,88
A01594,AI & ML,80
A01594,Security,85
A01594,Applications,93
A01594,Integration,88
A01595,Infrastructure,52
A01595,Database,64
A01595,Analytics & Data,70
A01595,AI & ML,51
A01595,Security,72
A01595,Applications,47
A01595,Integration,59
A01596,Infrastructure,62
A01596,Database,70
A01596,Analytics & Data,87
A01596,AI & ML,15
A01596,Security,68
A01596,Applications,88
A01596,Integration,61
A01597,Infrastructure,91
A01597,Database,87
A01597,Analytics & Data,97
A01597,AI & ML,100
A01597,Security,97
A01597,Applications,85
A01597,Integration,97
A01598,Infrastructure,83
A01598,Database,83
A01598,Analytics & Data,97
A01598,AI & ML,46
A01598,Security,77
A01598,Applications,67
A01598,Integration,94
A01599,Infrastructure,81
A01599,Database,77
A01599,Analytics & Data,91
A01599,AI & ML,99
A01599,Security,89
A01599,Applications,89
A01599,Integration,87
A01600,Infrastructure,78
A01600,Database,77
A01600,Analytics & Data,76
A01600,AI & ML,77
A01600,Security,71
A01600,Applications,76
A01600,Integration,98
A01601,Infrastructure,25
A01601,Database,40
A01601,Analytics & Data,14
A01601,AI & ML,61
A01601,Security,51
A01601,Applications,17
A01601,Integration,13
A01602,Infrastructure,58
A01602,Database,93
A01602,Analytics & Data,39
A01602,AI & ML,84
A01602,Security,82
A01602,Applications,97
A01602,Integration,84
A01603,Infrastructure,53
A01603,Database,53
A01603,Analytics & Data,63
A01603,AI & ML,16
A01603,Security,34
A01603,Applications,37
A01603,Integration,30
A01604,Infrastructure,11
A01604,Database,56
A01604,Analytics & Data,32
A01604,AI & ML,70
A01604,Security,42
A01604,Applications,33
A01604,Integration,40
A01605,Infrastructure,62
A01605,Database,58
A01605,Analytics & Data,85
A01605,AI & ML,86
A01605,Security,60
A01605,Applications,62
A01605,Integration,76
A01606,Infrastructure,98
A01606,Database,85
A01606,Analytics & Data,93
A01606,AI & ML,71
A01606,Security,69
A01606,Applications,85
A01606,Integration,89
A01607,Infrastructure,50
A01607,Database,89
A01607,Analytics & Data,98
A01607,AI & ML,49
A01607,Security,99
A01607,Applications,78
A01607,Integration,100
A01608,Infrastructure,62
A01608,Database,22
A01608,Analytics & Data,18
A01608,AI & ML,37
A01608,Security,21
A01608,Applications,47
A01608,Integration,22
A01609,Infrastructure,51
A01609,Database,66
A01609,Analytics & Data,13
A01609,AI & ML,100
A01609,Security,100
A01609,Applications,100
A01609,Integration,81
A01610,Infrastructure,85
A01610,Database,94
A01610,Analytics & Data,65
A01610,AI & ML,99
A01610,Security,76
A01610,Applications,90
A01610,Integration,98
A01611,Infrastructure,58
A01611,Database,71
A01611,Analytics & Data,53
A01611,AI & ML,23
A01611,Security,87
A01611,Applications,54
A01611,Integration,52
A01612,Infrastructure,92
A01612,Database,85
A01612,Analytics & Data,98
A01612,AI & ML,98
A01612,Security,87
A01612,Applications,80
A01612,Integration,45
A01613,Infrastructure,68
A01613,Database,58
A01613,Analytics & Data,18
A01613,AI & ML,81
A01613,Security,90
A01613,Applications,59
A01613,Integration,58
A01614,Infrastructure,91
A01614,Database,41
A01614,Analytics & Data,97
A01614,AI & ML,87
A01614,Security,90
A01614,Applications,78
A01614,Integration,83
A01615,Infrastructure,40
A01615,Database,54
A01615,Analytics & Data,10
A01615,AI & ML,10
A01615,Security,63
A01615,Applications,49
A01615,Integration,31
A01616,Infrastructure,21
A01616,Database,40
A01616,Analytics & Data,47
A01616,AI & ML,41
A01616,Security,33
A01616,Applications,25
A01616,Integration,12
A01617,Infrastructure,94
A01617,Database,63
A01617,Analytics & Data,51
A01617,AI & ML,35
A01617,Security,58
A01617,Applications,91
A01617,Integration,27
A01618,Infrastructure,98
A01618,Database,42
A01618,Analytics & Data,64
A01618,AI & ML,92
A01618,Security,98
A01618,Applications,94
A01618,Integration,50
A01619,Infrastructure,20
A01619,Database,35
A01619,Analytics & Data,12
A01619,AI & ML,16
A01619,Security,62
A01619,Applications,55
A01619,Integration,23
A01620,Infrastructure,94
A01620,Database,42
A01620,Analytics & Data,11
A01620,AI & ML,82
A01620,Security,52
A01620,Applications,54
A01620,Integration,91
A01621,Infrastructure,83
A01621,Database,80
A01621,Analytics & Data,76
A01621,AI & ML,87
A01621,Security,78
A01621,Applications,78
A01621,Integration,88
A01622,Infrastructure,11
A01622,Database,93
A01622,Analytics & Data,76
A01622,AI & ML,99
A01622,Security,52
A01622,Applications,87
A01622,Integration,73
A01623,Infrastructure,19
A01623,Database,24
A01623,Analytics & Data,38
A01623,AI & ML,20
A01623,Security,40
A01623,Applications,49
A01623,Integration,17
A01624,Infrastructure,100
A01624,Database,98
A01624,Analytics & Data,100
A01624,AI & ML,60
A01624,Security,99
A01624,Applications,97
A01624,Integration,100
A01625,Infrastructure,37
A01625,Database,57
A01625,Analytics & Data,42
A01625,AI & ML,28
A01625,Security,93
A01625,Applications,48
A01625,Integration,72
A01626,Infrastructure,63
A01626,Database,50
A01626,Analytics & Data,83
A01626,AI & ML,85
A01626,Security,55
A01626,Applications,76
A01626,Integration,62
A01627,Infrastructure,76
A01627,Database,38
A01627,Analytics & Data,50
A01627,AI & ML,99
A01627,Security,92
A01627,Applications,18
A01627,Integration,81
A01628,Infrastructure,89
A01628,Database,97
A01628,Analytics & Data,71
A01628,AI & ML,77
A01628,Security,91
A01628,Applications,94
A01628,Integration,100
A01629,Infrastructure,66
A01629,Database,29
A01629,Analytics & Data,19
A01629,AI & ML,56
A01629,Security,42
A01629,Applications,25
A01629,Integration,80
A01630,Infrastructure,94
A01630,Database,60
A01630,Analytics & Data,89
A01630,AI & ML,56
A01630,Security,66
A01630,Applications,88
A01630,Integration,70
A01631,Infrastructure,84
A01631,Database,45
A01631,Analytics & Data,88
A01631,AI & ML,99
A01631,Security,72
A01631,Applications,98
A01631,Integration,80
A01632,Infrastructure,76
A01632,Database,66
A01632,Analytics & Data,91
A01632,AI & ML,55
A01632,Security,89
A01632,Applications,86
A01632,Integration,14
A01633,Infrastructure,30
A01633,Database,41
A01633,Analytics & Data,59
A01633,AI & ML,21
A01633,Security,20
A01633,Applications,93
A01633,Integration,26
A01634,Infrastructure,77
A01634,Database,64
A01634,Analytics & Data,100
A01634,AI & ML,48
A01634,Security,73
A01634,Applications,62
A01634,Integration,26
A01635,Infrastructure,84
A01635,Database,94
A01635,Analytics & Data,92
A01635,AI & ML,56
A01635,Security,81
A01635,Applications,55
A01635,Integration,92
A01636,Infrastructure,99
A01636,Database,94
A01636,Analytics & Data,48
A01636,AI & ML,98
A01636,Security,91
A01636,Applications,58
A01636,Integration,92
A01637,Infrastructure,88
A01637,Database,62
A01637,Analytics & Data,57
A01637,AI & ML,79
A01637,Security,86
A01637,Applications,35
A01637,Integration,35
A01638,Infrastructure,72
A01638,Database,81
A01638,Analytics & Data,15
A01638,AI & ML,62
A01638,Security,53
A01638,Applications,46
A01638,Integration,20
A01639,Infrastructure,93
A01639,Database,62
A01639,Analytics & Data,24
A01639,AI & ML,80
A01639,Security,34
A01639,Applications,57
A01639,Integration,68
A01640,Infrastructure,89
A01640,Database,88
A01640,Analytics & Data,26
A01640,AI & ML,20
A01640,Security,88
A01640,Applications,40
A01640,Integration,73
A01641,Infrastructure,78
A01641,Database,94
A01641,Analytics & Data,100
A01641,AI & ML,98
A01641,Security,97
A01641,Applications,81
A01641,Integration,100
A01642,Infrastructure,28
A01642,Database,84
A01642,Analytics & Data,83
A01642,AI & ML,98
A01642,Security,30
A01642,Applications,89
A01642,Integration,90
A01643,Infrastructure,100
A01643,Database,91
A01643,Analytics & Data,94
A01643,AI & ML,76
A01643,Security,98
A01643,Applications,77
A01643,Integration,77
A01644,Infrastructure,32
A01644,Database,86
A01644,Analytics & Data,83
A01644,AI & ML,80
A01644,Security,94
A01644,Applications,46
A01644,Integration,92
A01645,Infrastructure,65
A01645,Database,98
A01645,Analytics & Data,67
A01645,AI & ML,78
A01645,Security,61
A01645,Applications,80
A01645,Integration,56
A01646,Infrastructure,46
A01646,Database,98
A01646,Analytics & Data,93
A01646,AI & ML,37
A01646,Security,70
A01646,Applications,55
A01646,Integration,47
A01647,Infrastructure,18
A01647,Database,86
A01647,Analytics & Data,97
A01647,AI & ML,90
A01647,Security,99
A01647,Applications,78
A01647,Integration,99
A01648,Infrastructure,86
A01648,Database,97
A01648,Analytics & Data,87
A01648,AI & ML,98
A01648,Security,97
A01648,Applications,76
A01648,Integration,100
A01649,Infrastructure,59
A01649,Database,42
A01649,Analytics & Data,92
A01649,AI & ML,13
A01649,Security,93
A01649,Applications,56
A01649,Integration,22
A01650,Infrastructure,81
A01650,Database,60
A01650,Analytics & Data,100
A01650,AI & ML,98
A01650,Security,98
A01650,Applications,92
A01650,Integration,90
A01651,Infrastructure,89
A01651,Database,19
A01651,Analytics & Data,84
A01651,AI & ML,84
A01651,Security,99
A01651,Applications,87
A01651,Integration,83
A01652,Infrastructure,91
A01652,Database,92
A01652,Analytics & Data,99
A01652,AI & ML,62
A01652,Security,41
A01652,Applications,72
A01652,Integration,80
A01653,Infrastructure,83
A01653,Database,94
A01653,Analytics & Data,93
A01653,AI & ML,60
A01653,Security,58
A01653,Applications,84
A01653,Integration,53
A01654,Infrastructure,92
A01654,Database,57
A01654,Analytics & Data,78
A01654,AI & ML,92
A01654,Security,69
A01654,Applications,92
A01654,Integration,68
A01655,Infrastructure,69
A01655,Database,85
A01655,Analytics & Data,47
A01655,AI & ML,100
A01655,Security,59
A01655,Applications,76
A01655,Integration,84
A01656,Infrastructure,64
A01656,Database,40
A01656,Analytics & Data,99
A01656,AI & ML,99
A01656,Security,97
A01656,Applications,97
A01656,Integration,84
A01657,Infrastructure,67
A01657,Database,83
A01657,Analytics & Data,87
A01657,AI & ML,93
A01657,Security,67
A01657,Applications,89
A01657,Integration,38
A01658,Infrastructure,78
A01658,Database,94
A01658,Analytics & Data,98
A01658,AI & ML,85
A01658,Security,19
A01658,Applications,86
A01658,Integration,97
A01659,Infrastructure,58
A01659,Database,46
A01659,Analytics & Data,69
A01659,AI & ML,65
A01659,Security,82
A01659,Applications,30
A01659,Integration,53
A01660,Infrastructure,81
A01660,Database,99
A01660,Analytics & Data,79
A01660,AI & ML,78
A01660,Security,76
A01660,Applications,76
A01660,Integration,87
A01661,Infrastructure,18
A01661,Database,41
A01661,Analytics & Data,89
A01661,AI & ML,15
A01661,Security,14
A01661,Applications,10
A01661,Integration,35
A01662,Infrastructure,53
A01662,Database,76
A01662,Analytics & Data,84
A01662,AI & ML,52
A01662,Security,52
A01662,Applications,77
A01662,Integration,76
A01663,Infrastructure,57
A01663,Database,68
A01663,Analytics & Data,66
A01663,AI & ML,37
A01663,Security,13
A01663,Applications,92
A01663,Integration,53
A01664,Infrastructure,46
A01664,Database,49
A01664,Analytics & Data,36
A01664,AI & ML,84
A01664,Security,99
A01664,Applications,87
A01664,Integration,85
A01665,Infrastructure,100
A01665,Database,94
A01665,Analytics & Data,91
A01665,AI & ML,93
A01665,Security,82
A01665,Applications,90
A01665,Integration,83
A01666,Infrastructure,90
A01666,Database,100
A01666,Analytics & Data,94
A01666,AI & ML,94
A01666,Security,87
A01666,Applications,80
A01666,Integration,70
A01667,Infrastructure,88
A01667,Database,49
A01667,Analytics & Data,71
A01667,AI & ML,70
A01667,Security,83
A01667,Applications,77
A01667,Integration,69
A01668,Infrastructure,89
A01668,Database,78
A01668,Analytics & Data,38
A01668,AI & ML,72
A01668,Security,53
A01668,Applications,100
A01668,Integration,65
A01669,Infrastructure,81
A01669,Database,39
A01669,Analytics & Data,98
A01669,AI & ML,88
A01669,Security,79
A01669,Applications,81
A01669,Integration,92
A01670,Infrastructure,46
A01670,Database,81
A01670,Analytics & Data,93
A01670,AI & ML,98
A01670,Security,67
A01670,Applications,77
A01670,Integration,77
A01671,Infrastructure,98
A01671,Database,92
A01671,Analytics & Data,16
A01671,AI & ML,77
A01671,Security,86
A01671,Applications,99
A01671,Integration,81
A01672,Infrastructure,32
A01672,Database,80
A01672,Analytics & Data,100
A01672,AI & ML,100
A01672,Security,76
A01672,Applications,93
A01672,Integration,49
